exer_id,cpt_seq
4615,56
4616,56
4617,57
4618,58
4619,"58,104"
4620,59
4621,60
4622,67
4623,67
4624,78
4625,79
4626,79
4627,79
4628,79
4629,79
4630,79
4631,79
4632,79
4633,79
4634,79
4635,79
4636,79
4637,79
4638,79
4639,79
4640,79
4641,79
4642,79
4643,79
4644,79
4645,79
4646,79
4647,79
4648,79
4649,79
4650,79
4651,79
4652,79
4653,79
4654,81
4655,81
4656,81
4657,81
4658,81
4659,81
4660,81
4661,81
4662,81
4663,81
4664,81
4665,81
4666,81
4667,81
4668,81
4669,81
4670,81
4671,82
4672,82
4673,82
4674,82
4675,82
4676,95
4677,96
4678,97
4679,97
4680,97
4681,97
4682,97
4683,97
4684,97
4685,97
4686,97
4687,97
4688,97
4689,97
4690,98
4691,98
4692,98
4693,98
4694,98
4695,98
4696,98
4697,98
4698,98
4699,98
4700,98
4701,98
4702,98
4703,98
4704,98
4705,98
4706,98
4707,98
4708,98
4709,98
4710,103
4711,104
4712,104
4713,104
4714,104
4715,104
4716,119
4717,119
4718,119
4719,119
4720,119
4721,"6,40"
4722,"6,11"
4723,"6,10"
4724,30
4725,30
4726,30
4727,30
4728,30
4729,30
4730,30
4731,30
4732,30
4733,34
4734,34
4735,34
4736,79
4737,79
4738,81
4739,81
4740,82
4741,82
4742,92
4743,92
4744,92
4745,92
4746,92
4747,92
4748,96
4749,119
4750,119
4751,119
4752,119
4753,"0,9"
4754,"0,11"
4755,"0,9"
4756,"0,9"
4757,"0,9"
4758,"0,9"
4759,"1,44"
4760,"1,24,44"
4761,"1,24,31,48"
4762,2
4763,"3,121"
4764,"3,121"
4765,"3,121"
4766,15
4767,18
4768,18
4769,21
4770,"22,51"
4771,25
4772,29
4773,30
4774,30
4775,32
4776,32
4777,33
4778,34
4779,"34,35,46"
4780,36
4781,36
4782,38
4783,38
4784,38
4785,42
4786,"45,55"
4787,46
4788,46
4789,47
4790,47
4791,47
4792,48
4793,48
4794,48
4795,49
4796,49
4797,50
4798,50
4799,50
4800,50
4801,51
4802,52
4803,52
4804,52
4805,52
4806,52
4807,52
4808,53
4809,53
4810,54
4811,54
4812,54
4813,54
4814,56
4815,63
4816,67
4817,67
4818,67
4819,67
4820,78
4821,79
4822,79
4823,79
4824,79
4825,79
4826,79
4827,79
4828,81
4829,81
4830,81
4831,81
4832,82
4833,82
4834,82
4835,82
4836,82
4837,82
4838,82
4839,82
4840,92
4841,94
4842,94
4843,94
4844,94
4845,94
4846,94
4847,98
4848,98
4849,98
4850,98
4851,"1,44"
4852,"1,44"
4853,"3,121"
4854,"3,121"
4855,"3,121"
4856,"3,121"
4857,"3,121"
4858,"3,121"
4859,"3,121"
4860,"3,121"
4861,"3,121"
4862,7
4863,"7,44"
4864,"15,16"
4865,"15,16"
4866,"15,16"
4867,"15,16"
4868,"15,16"
4869,15
4870,15
4871,15
4872,15
4873,16
4874,17
4875,18
4876,18
4877,18
4878,18
4879,18
4880,18
4881,18
4882,20
4883,20
4884,"20,102"
4885,20
4886,20
4887,20
4888,20
4889,"22,51"
4890,30
4891,30
4892,32
4893,32
4894,33
4895,34
4896,34
4897,"34,35,46"
4898,36
4899,38
4900,38
4901,44
4902,44
4903,"45,55"
4904,46
4905,46
4906,46
4907,47
4908,47
4909,48
4910,49
4911,49
4912,49
4913,49
4914,49
4915,49
4916,49
4917,49
4918,49
4919,49
4920,49
4921,49
4922,51
4923,54
4924,56
4925,56
4926,78
4927,79
4928,79
4929,79
4930,79
4931,79
4932,79
4933,79
4934,79
4935,79
4936,81
4937,81
4938,81
4939,81
4940,81
4941,81
4942,81
4943,81
4944,82
4945,82
4946,96
4947,97
4948,"6,10"
4949,"6,10"
4950,"6,11"
4951,"32,33"
4952,34
4953,36
4954,36
4955,36
4956,79
4957,79
4958,79
4959,79
4960,79
4961,81
4962,81
4963,81
4964,81
4965,81
4966,"1,44"
4967,"1,44"
4968,18
4969,20
4970,20
4971,20
4972,20
4973,20
4974,20
4975,20
4976,20
4977,20
4978,20
4979,20
4980,20
4981,20
4982,20
4983,20
4984,20
4985,21
4986,22
4987,22
4988,22
4989,"22,51"
4990,27
4991,27
4992,27
4993,30
4994,30
4995,30
4996,30
4997,"32,33"
4998,32
4999,"32,33"
5000,32
5001,33
5002,34
5003,"34,35,46"
5004,"34,35,46"
5005,36
5006,38
5007,38
5008,42
5009,42
5010,42
5011,42
5012,42
5013,42
5014,44
5015,44
5016,44
5017,"45,55"
5018,46
5019,47
5020,47
5021,48
5022,49
5023,49
5024,49
5025,49
5026,49
5027,49
5028,49
5029,49
5030,49
5031,50
5032,50
5033,50
5034,50
5035,50
5036,51
5037,51
5038,52
5039,52
5040,54
5041,54
5042,56
5043,56
5044,56
5045,56
5046,66
5047,66
5048,67
5049,78
5050,79
5051,79
5052,79
5053,79
5054,79
5055,79
5056,81
5057,81
5058,81
5059,81
5060,81
5061,81
5062,81
5063,82
5064,82
5065,82
5066,82
5067,82
5068,96
5069,"6,14"
5070,"6,8"
5071,"12,13"
5072,"12,13"
5073,"12,13"
5074,"12,13"
5075,14
5076,14
5077,"15,16"
5078,"15,16"
5079,"15,16"
5080,"15,16"
5081,"15,16"
5082,17
5083,17
5084,18
5085,18
5086,20
5087,20
5088,20
5089,20
5090,20
5091,20
5092,20
5093,20
5094,20
5095,20
5096,20
5097,21
5098,21
5099,25
5100,26
5101,26
5102,26
5103,26
5104,26
5105,29
5106,29
5107,29
5108,30
5109,30
5110,30
5111,30
5112,32
5113,32
5114,32
5115,"32,33"
5116,32
5117,32
5118,33
5119,33
5120,34
5121,34
5122,34
5123,36
5124,38
5125,38
5126,42
5127,44
5128,44
5129,44
5130,44
5131,44
5132,44
5133,44
5134,"45,55"
5135,"45,55"
5136,46
5137,49
5138,49
5139,49
5140,49
5141,49
5142,49
5143,50
5144,51
5145,53
5146,53
5147,54
5148,54
5149,55
5150,56
5151,56
5152,56
5153,56
5154,67
5155,67
5156,78
5157,79
5158,79
5159,81
5160,81
5161,81
5162,81
5163,81
5164,81
5165,81
5166,82
5167,82
5168,82
5169,84
5170,85
5171,85
5172,92
5173,96
5174,97
5175,98
5176,98
5177,98
5178,98
5179,98
5180,98
5181,98
5182,98
5183,119
5184,"0,9"
5185,"0,9"
5186,"1,44"
5187,"1,44"
5188,"1,24,31,48"
5189,"1,24,31,48"
5190,"1,24,31,48"
5191,"1,44"
5192,"1,31,49"
5193,"1,44"
5194,"1,31,49"
5195,"1,44"
5196,2
5197,2
5198,2
5199,"3,121"
5200,"3,121"
5201,"3,121"
5202,"3,121"
5203,"3,121"
5204,"3,121"
5205,"3,121"
5206,"3,121"
5207,"3,121"
5208,"3,121"
5209,"3,121"
5210,"3,121"
5211,"3,121"
5212,"3,121"
5213,"3,121"
5214,"3,121"
5215,"6,10"
5216,"6,11"
5217,"6,14"
5218,"6,14"
5219,"6,9"
5220,8
5221,9
5222,9
5223,11
5224,12
5225,13
5226,13
5227,13
5228,13
5229,13
5230,13
5231,15
5232,"15,16"
5233,"15,16"
5234,"15,16"
5235,"15,16"
5236,"15,16"
5237,"15,16"
5238,"15,16"
5239,16
5240,16
5241,16
5242,17
5243,17
5244,18
5245,18
5246,18
5247,20
5248,20
5249,20
5250,20
5251,20
5252,20
5253,20
5254,20
5255,20
5256,20
5257,20
5258,20
5259,20
5260,20
5261,21
5262,"22,51"
5263,"23,29"
5264,"23,29"
5265,"23,29"
5266,25
5267,25
5268,25
5269,26
5270,26
5271,26
5272,26
5273,26
5274,26
5275,26
5276,26
5277,26
5278,26
5279,27
5280,27
5281,29
5282,29
5283,29
5284,29
5285,29
5286,29
5287,29
5288,29
5289,29
5290,29
5291,29
5292,29
5293,29
5294,29
5295,29
5296,30
5297,30
5298,30
5299,30
5300,30
5301,30
5302,30
5303,30
5304,32
5305,32
5306,32
5307,33
5308,33
5309,33
5310,33
5311,33
5312,34
5313,34
5314,"34,35,46"
5315,"34,35,46"
5316,"34,35,46"
5317,"34,35,46"
5318,34
5319,34
5320,"34,35,46"
5321,"34,35,46"
5322,36
5323,38
5324,"39,46"
5325,42
5326,42
5327,44
5328,44
5329,44
5330,44
5331,"45,58"
5332,"45,58"
5333,46
5334,47
5335,47
5336,47
5337,47
5338,48
5339,49
5340,49
5341,49
5342,49
5343,49
5344,49
5345,49
5346,49
5347,50
5348,50
5349,50
5350,50
5351,50
5352,51
5353,51
5354,51
5355,51
5356,51
5357,51
5358,53
5359,54
5360,54
5361,54
5362,54
5363,56
5364,56
5365,56
5366,56
5367,57
5368,57
5369,57
5370,57
5371,57
5372,57
5373,57
5374,"58,104"
5375,58
5376,"58,104"
5377,"58,104"
5378,"58,104"
5379,"58,104"
5380,"58,104"
5381,"58,104"
5382,58
5383,58
5384,58
5385,58
5386,59
5387,60
5388,60
5389,66
5390,67
5391,67
5392,78
5393,78
5394,78
5395,79
5396,79
5397,79
5398,79
5399,81
5400,81
5401,81
5402,81
5403,81
5404,81
5405,81
5406,81
5407,82
5408,83
5409,84
5410,"84,85"
5411,85
5412,86
5413,86
5414,86
5415,88
5416,89
5417,91
5418,92
5419,92
5420,92
5421,93
5422,94
5423,95
5424,95
5425,95
5426,96
5427,96
5428,96
5429,97
5430,97
5431,97
5432,97
5433,98
5434,98
5435,98
5436,98
5437,98
5438,98
5439,98
5440,98
5441,98
5442,98
5443,98
5444,98
5445,98
5446,98
5447,98
5448,98
5449,98
5450,98
5451,98
5452,98
5453,99
5454,99
5455,99
5456,103
5457,103
5458,103
5459,104
5460,104
5461,104
5462,104
5463,104
5464,106
5465,106
5466,106
5467,106
5468,106
5469,119
5470,119
5471,119
5472,119
5473,119
5474,"6,40"
5475,"6,10"
5476,"6,10"
5477,21
5478,22
5479,22
5480,29
5481,29
5482,29
5483,30
5484,30
5485,30
5486,34
5487,36
5488,42
5489,42
5490,42
5491,56
5492,81
5493,81
5494,81
5495,81
5496,81
5497,82
5498,119
5499,"5,8"
5500,"5,8"
5501,"6,9"
5502,81
5503,82
5504,30
5505,30
5506,32
5507,36
5508,"37,55"
5509,"37,55"
5510,38
5511,"45,55"
5512,47
5513,78
5514,79
5515,79
5516,79
5517,81
5518,82
5519,98
5520,"6,65"
5521,32
5522,33
5523,34
5524,79
5525,95
5526,95
5527,"0,9"
5528,"0,9"
5529,"1,44"
5530,"1,44"
5531,"1,44"
5532,"1,24,44"
5533,"1,44"
5534,"1,44"
5535,"1,44"
5536,2
5537,2
5538,2
5539,"6,40"
5540,"6,14"
5541,8
5542,8
5543,12
5544,13
5545,13
5546,13
5547,13
5548,13
5549,13
5550,13
5551,13
5552,"15,16"
5553,15
5554,17
5555,18
5556,20
5557,20
5558,20
5559,20
5560,20
5561,20
5562,26
5563,26
5564,26
5565,26
5566,26
5567,26
5568,26
5569,26
5570,27
5571,27
5572,27
5573,29
5574,29
5575,29
5576,29
5577,29
5578,29
5579,29
5580,30
5581,30
5582,30
5583,30
5584,30
5585,32
5586,"32,33"
5587,"32,33"
5588,32
5589,"32,33"
5590,32
5591,32
5592,33
5593,33
5594,33
5595,33
5596,34
5597,34
5598,34
5599,"34,35,46"
5600,"34,35,46"
5601,36
5602,44
5603,47
5604,47
5605,48
5606,48
5607,49
5608,49
5609,49
5610,49
5611,50
5612,50
5613,51
5614,54
5615,54
5616,54
5617,56
5618,56
5619,78
5620,78
5621,79
5622,79
5623,79
5624,79
5625,81
5626,81
5627,81
5628,81
5629,81
5630,82
5631,82
5632,82
5633,82
5634,84
5635,86
5636,86
5637,86
5638,86
5639,86
5640,86
5641,86
5642,86
5643,86
5644,86
5645,86
5646,86
5647,86
5648,86
5649,89
5650,89
5651,89
5652,89
5653,89
5654,89
5655,89
5656,89
5657,89
5658,89
5659,89
5660,89
5661,90
5662,96
5663,96
5664,97
5665,97
5666,97
5667,"6,11"
5668,"6,11"
5669,"6,9"
5670,"22,51"
5671,"22,51"
5672,22
5673,"22,43"
5674,30
5675,"37,55"
5676,44
5677,47
5678,47
5679,47
5680,48
5681,78
5682,82
5683,82
5684,"0,9"
5685,"0,11"
5686,"1,44"
5687,2
5688,2
5689,"5,11"
5690,"5,8"
5691,"5,10"
5692,"6,9"
5693,"6,9"
5694,"6,9"
5695,"6,8"
5696,"6,11"
5697,"6,11"
5698,"6,10"
5699,"6,10"
5700,13
5701,13
5702,13
5703,30
5704,30
5705,30
5706,36
5707,36
5708,38
5709,46
5710,56
5711,79
5712,79
5713,79
5714,79
5715,79
5716,79
5717,81
5718,81
5719,81
5720,86
5721,86
5722,86
5723,86
5724,"1,44"
5725,2
5726,2
5727,2
5728,2
5729,2
5730,2
5731,2
5732,2
5733,2
5734,2
5735,"5,9"
5736,"5,9"
5737,"5,9"
5738,"6,9"
5739,"6,9"
5740,8
5741,"15,16"
5742,"15,16"
5743,"15,16"
5744,15
5745,15
5746,15
5747,16
5748,18
5749,18
5750,20
5751,20
5752,20
5753,20
5754,20
5755,20
5756,20
5757,20
5758,"22,51"
5759,22
5760,27
5761,30
5762,30
5763,"32,33"
5764,32
5765,33
5766,34
5767,34
5768,"34,35,46"
5769,36
5770,36
5771,36
5772,36
5773,36
5774,"37,55"
5775,41
5776,44
5777,"45,55"
5778,46
5779,47
5780,47
5781,49
5782,49
5783,49
5784,49
5785,50
5786,51
5787,51
5788,52
5789,56
5790,56
5791,56
5792,56
5793,56
5794,67
5795,78
5796,79
5797,79
5798,81
5799,81
5800,81
5801,82
5802,83
5803,84
5804,85
5805,93
5806,94
5807,96
5808,96
5809,96
5810,96
5811,96
5812,96
5813,97
5814,97
5815,97
5816,97
5817,97
5818,98
5819,98
5820,98
5821,98
5822,98
5823,99
5824,99
5825,99
5826,99
5827,99
5828,99
5829,99
5830,99
5831,99
5832,99
5833,99
5834,99
5835,99
5836,99
5837,99
5838,99
5839,99
5840,99
5841,99
5842,"0,9"
5843,"1,24,31"
5844,"1,31,49"
5845,"1,24,31"
5846,"1,31,49"
5847,"1,24,44"
5848,"1,24,44"
5849,2
5850,2
5851,2
5852,2
5853,2
5854,2
5855,2
5856,2
5857,2
5858,2
5859,2
5860,2
5861,4
5862,4
5863,"5,10"
5864,"5,10"
5865,"5,11"
5866,"6,11"
5867,"6,11"
5868,"6,40"
5869,"6,40"
5870,"6,14"
5871,"6,40"
5872,"6,9"
5873,"6,9"
5874,"6,8"
5875,"7,44"
5876,"7,44"
5877,7
5878,7
5879,7
5880,7
5881,"7,44"
5882,"7,44"
5883,8
5884,8
5885,9
5886,9
5887,9
5888,9
5889,11
5890,"12,13"
5891,"12,13"
5892,14
5893,14
5894,30
5895,30
5896,32
5897,32
5898,32
5899,36
5900,36
5901,36
5902,44
5903,63
5904,79
5905,79
5906,81
5907,81
5908,81
5909,99
5910,99
5911,99
5912,99
5913,99
5914,99
5915,99
5916,99
5917,119
5918,119
5919,119
5920,119
5921,119
5922,"0,9"
5923,"0,11"
5924,"0,9"
5925,"1,44"
5926,"1,24,44"
5927,"1,24,31,48"
5928,"1,24,44"
5929,"1,24,44"
5930,"1,24,31,48"
5931,"1,31,49"
5932,"1,24,31"
5933,"1,31,49"
5934,"1,24,31"
5935,"1,44"
5936,2
5937,2
5938,2
5939,2
5940,"3,121"
5941,"3,121"
5942,"3,121"
5943,"6,8"
5944,"6,10"
5945,"6,10"
5946,"6,37"
5947,8
5948,11
5949,12
5950,13
5951,13
5952,13
5953,13
5954,13
5955,13
5956,13
5957,15
5958,"15,16"
5959,"15,16"
5960,"15,16"
5961,"15,16"
5962,18
5963,20
5964,20
5965,20
5966,20
5967,21
5968,25
5969,25
5970,25
5971,25
5972,25
5973,26
5974,26
5975,29
5976,29
5977,29
5978,29
5979,29
5980,29
5981,29
5982,29
5983,29
5984,29
5985,29
5986,29
5987,29
5988,29
5989,29
5990,30
5991,30
5992,30
5993,30
5994,30
5995,30
5996,30
5997,32
5998,32
5999,32
6000,32
6001,33
6002,"34,35,46"
6003,"34,35,46"
6004,"34,35,46"
6005,"34,35,46"
6006,42
6007,44
6008,47
6009,49
6010,49
6011,49
6012,49
6013,49
6014,49
6015,49
6016,50
6017,50
6018,50
6019,51
6020,51
6021,56
6022,58
6023,59
6024,59
6025,59
6026,78
6027,81
6028,81
6029,81
6030,81
6031,81
6032,81
6033,81
6034,82
6035,82
6036,82
6037,82
6038,82
6039,86
6040,86
6041,86
6042,86
6043,86
6044,86
6045,88
6046,89
6047,89
6048,89
6049,89
6050,89
6051,89
6052,91
6053,91
6054,91
6055,92
6056,97
6057,98
6058,98
6059,98
6060,119
6061,119
6062,30
6063,79
6064,81
6065,"1,24,44"
6066,"1,24,44"
6067,"1,31,49"
6068,"1,24,31"
6069,7
6070,7
6071,7
6072,7
6073,7
6074,7
6075,7
6076,"7,44"
6077,"7,44"
6078,"7,44"
6079,"7,44"
6080,"7,44"
6081,8
6082,8
6083,8
6084,8
6085,9
6086,11
6087,11
6088,"1,24,44"
6089,"1,24,44"
6090,"1,24,44"
6091,"1,24,31,48"
6092,"1,24,31,48"
6093,"1,24,31,48"
6094,"1,24,31,48"
6095,"1,24,44"
6096,"1,24,44"
6097,"1,24,44"
6098,30
6099,30
6100,32
6101,32
6102,32
6103,32
6104,32
6105,32
6106,33
6107,33
6108,33
6109,33
6110,33
6111,33
6112,33
6113,33
6114,33
6115,"37,55"
6116,"45,55"
6117,81
6118,81
6119,81
6120,"0,11"
6121,"0,9"
6122,"6,9"
6123,"6,10"
6124,9
6125,"45,55"
6126,55
6127,"0,9"
6128,"6,11"
6129,8
6130,9
6131,9
6132,9
6133,9
6134,11
6135,11
6136,51
6137,51
6138,51
6139,"5,11"
6140,"5,8"
6141,"6,10"
6142,"6,9"
6143,"6,9"
6144,20
6145,49
6146,51
6147,51
6148,51
6149,51
6150,51
6151,56
6152,56
6153,56
6154,98
6155,98
6156,98
6157,98
6158,98
6159,"5,9"
6160,9
6161,98
6162,"0,9"
6163,"5,11"
6164,"5,10"
6165,"6,9"
6166,11
6167,"5,10"
6168,8
6169,"45,55"
6170,"5,8"
6171,"5,8"
6172,"6,10"
6173,"37,55"
6174,56
6175,56
6176,98
6177,98
6178,98
6179,98
6180,98
6181,98
6182,98
6183,98
6184,98
6185,98
6186,98
6187,98
6188,"0,9"
6189,9
6190,9
6191,9
6192,11
6193,79
6194,"37,55"
6195,"5,8"
6196,"6,8"
6197,8
6198,55
6199,"0,9"
6200,"0,9"
6201,"5,10"
6202,"6,10"
6203,"6,11"
6204,51
6205,52
6206,79
6207,"5,11"
6208,"5,11"
6209,"5,11"
6210,79
6211,"0,9"
6212,"5,9"
6213,49
6214,56
6215,79
6216,9
6217,"37,55"
6218,"37,55"
6219,"37,55"
6220,"5,8"
6221,"5,10"
6222,"5,10"
6223,"5,8"
6224,"5,8"
6225,"5,11"
6226,"5,10"
6227,"6,9"
6228,"6,9"
6229,"6,9"
6230,9
6231,9
6232,9
6233,9
6234,11
6235,20
6236,49
6237,51
6238,51
6239,55
6240,56
6241,56
6242,98
6243,"0,11"
6244,"0,11"
6245,"5,8"
6246,"5,10"
6247,"5,11"
6248,"5,10"
6249,11
6250,79
6251,"0,9"
6252,8
6253,9
6254,9
6255,9
6256,98
6257,98
6258,"5,11"
6259,"5,11"
6260,"0,9"
6261,"5,11"
6262,"5,11"
6263,"5,8"
6264,"5,11"
6265,"5,10"
6266,"5,9"
6267,11
6268,49
6269,49
6270,49
6271,49
6272,49
6273,51
6274,51
6275,51
6276,51
6277,"71,72,73,77"
6278,"71,72,73,77"
6279,97
6280,97
6281,97
6282,98
6283,98
6284,98
6285,98
6286,98
6287,98
6288,98
6289,98
6290,98
6291,98
6292,98
6293,98
6294,98
6295,98
6296,98
6297,98
6298,98
6299,98
6300,98
6301,98
6302,"5,10"
6303,"5,8"
6304,11
6305,27
6306,49
6307,49
6308,79
6309,98
6310,"37,55"
6311,"45,55"
6312,"45,55"
6313,"45,55"
6314,55
6315,"0,9"
6316,"5,8"
6317,"5,10"
6318,"5,8"
6319,"5,10"
6320,44
6321,"0,11"
6322,"0,9"
6323,"1,24,44"
6324,"1,24,31,48"
6325,"1,24,44"
6326,"1,24,31,48"
6327,"1,24,31,48"
6328,"1,24,31"
6329,"1,44"
6330,"3,121"
6331,"3,121"
6332,"3,121"
6333,"3,121"
6334,"3,121"
6335,"3,121"
6336,"3,121"
6337,"3,121"
6338,"3,121"
6339,"3,121"
6340,"3,121"
6341,"3,121"
6342,"3,121"
6343,"3,121"
6344,13
6345,13
6346,13
6347,13
6348,13
6349,"15,16"
6350,"15,16"
6351,"15,16"
6352,"15,16"
6353,"15,16"
6354,15
6355,15
6356,15
6357,"15,16"
6358,16
6359,16
6360,17
6361,18
6362,18
6363,18
6364,18
6365,18
6366,19
6367,20
6368,20
6369,21
6370,29
6371,30
6372,30
6373,30
6374,"32,33"
6375,32
6376,32
6377,"32,33"
6378,33
6379,34
6380,"34,35,46"
6381,34
6382,"34,35,46"
6383,"34,35,46"
6384,36
6385,36
6386,36
6387,36
6388,"37,55"
6389,38
6390,41
6391,42
6392,44
6393,44
6394,44
6395,"45,58"
6396,47
6397,47
6398,48
6399,49
6400,49
6401,49
6402,50
6403,50
6404,50
6405,50
6406,50
6407,50
6408,51
6409,51
6410,51
6411,54
6412,54
6413,54
6414,54
6415,56
6416,56
6417,57
6418,57
6419,57
6420,57
6421,58
6422,58
6423,58
6424,58
6425,"58,104"
6426,59
6427,60
6428,61
6429,62
6430,66
6431,66
6432,67
6433,78
6434,78
6435,78
6436,79
6437,79
6438,79
6439,79
6440,79
6441,81
6442,81
6443,81
6444,81
6445,81
6446,82
6447,82
6448,82
6449,82
6450,83
6451,83
6452,83
6453,84
6454,84
6455,85
6456,85
6457,85
6458,96
6459,98
6460,98
6461,98
6462,98
6463,98
6464,98
6465,98
6466,98
6467,98
6468,98
6469,98
6470,98
6471,98
6472,98
6473,98
6474,98
6475,98
6476,98
6477,98
6478,98
6479,98
6480,98
6481,98
6482,98
6483,98
6484,98
6485,98
6486,98
6487,99
6488,99
6489,99
6490,99
6491,99
6492,104
6493,104
6494,106
6495,106
6496,106
6497,106
6498,106
6499,106
6500,106
6501,106
6502,106
6503,106
6504,106
6505,106
6506,106
6507,106
6508,106
6509,106
6510,106
6511,106
6512,106
6513,106
6514,119
6515,119
6516,"3,121"
6517,"12,13"
6518,"12,13"
6519,13
6520,22
6521,"22,43"
6522,30
6523,"37,55"
6524,42
6525,42
6526,44
6527,56
6528,66
6529,78
6530,81
6531,81
6532,82
6533,82
6534,92
6535,103
6536,119
6537,119
6538,22
6539,30
6540,32
6541,55
6542,82
6543,"3,121"
6544,"6,40"
6545,"6,14"
6546,14
6547,14
6548,22
6549,32
6550,"32,33"
6551,32
6552,33
6553,34
6554,34
6555,34
6556,"34,35,46"
6557,"37,55"
6558,42
6559,44
6560,49
6561,49
6562,49
6563,50
6564,51
6565,51
6566,52
6567,54
6568,54
6569,54
6570,56
6571,56
6572,79
6573,81
6574,81
6575,81
6576,81
6577,81
6578,81
6579,81
6580,82
6581,82
6582,82
6583,92
6584,92
6585,92
6586,92
6587,96
6588,97
6589,97
6590,97
6591,97
6592,119
6593,"5,10"
6594,"5,11"
6595,"5,11"
6596,13
6597,13
6598,30
6599,32
6600,33
6601,33
6602,79
6603,36
6604,81
6605,"6,14"
6606,"6,40"
6607,"12,13"
6608,20
6609,29
6610,32
6611,32
6612,32
6613,33
6614,34
6615,34
6616,34
6617,36
6618,36
6619,81
6620,96
6621,96
6622,96
6623,96
6624,"0,9"
6625,"0,9"
6626,"1,44"
6627,"1,44"
6628,"1,44"
6629,"1,31,49"
6630,2
6631,2
6632,4
6633,"5,8"
6634,"5,10"
6635,"6,9"
6636,"6,9"
6637,"6,11"
6638,"6,9"
6639,"7,44"
6640,7
6641,7
6642,7
6643,7
6644,7
6645,7
6646,7
6647,30
6648,32
6649,32
6650,32
6651,32
6652,32
6653,34
6654,36
6655,42
6656,44
6657,44
6658,44
6659,"45,58"
6660,"45,58"
6661,"45,58"
6662,"45,58"
6663,"45,58"
6664,46
6665,58
6666,"58,104"
6667,63
6668,66
6669,81
6670,82
6671,82
6672,96
6673,99
6674,99
6675,99
6676,99
6677,99
6678,99
6679,99
6680,99
6681,99
6682,99
6683,"5,11"
6684,17
6685,27
6686,36
6687,42
6688,58
6689,79
6690,81
6691,"1,44"
6692,"6,37"
6693,7
6694,7
6695,11
6696,19
6697,20
6698,20
6699,22
6700,26
6701,27
6702,29
6703,30
6704,30
6705,"32,33"
6706,33
6707,33
6708,33
6709,34
6710,36
6711,42
6712,42
6713,48
6714,49
6715,50
6716,50
6717,50
6718,51
6719,54
6720,54
6721,54
6722,56
6723,56
6724,78
6725,79
6726,79
6727,81
6728,81
6729,81
6730,82
6731,82
6732,82
6733,82
6734,"0,9"
6735,2
6736,2
6737,2
6738,2
6739,2
6740,2
6741,4
6742,4
6743,4
6744,4
6745,4
6746,"5,11"
6747,"5,10"
6748,"5,8"
6749,"5,10"
6750,"6,14"
6751,"6,40"
6752,"6,11"
6753,"6,10"
6754,"6,9"
6755,"6,9"
6756,"6,10"
6757,"6,8"
6758,"6,8"
6759,"6,37"
6760,7
6761,7
6762,7
6763,7
6764,7
6765,7
6766,8
6767,11
6768,14
6769,14
6770,20
6771,25
6772,25
6773,25
6774,25
6775,25
6776,26
6777,27
6778,29
6779,32
6780,32
6781,32
6782,32
6783,32
6784,32
6785,33
6786,33
6787,33
6788,33
6789,33
6790,34
6791,36
6792,"37,55"
6793,"45,58"
6794,"45,58"
6795,46
6796,46
6797,49
6798,49
6799,49
6800,52
6801,54
6802,54
6803,54
6804,56
6805,56
6806,56
6807,56
6808,56
6809,56
6810,58
6811,79
6812,79
6813,79
6814,79
6815,81
6816,81
6817,83
6818,91
6819,92
6820,93
6821,96
6822,96
6823,96
6824,96
6825,96
6826,96
6827,96
6828,96
6829,98
6830,119
6831,"0,9"
6832,22
6833,22
6834,29
6835,30
6836,30
6837,32
6838,32
6839,34
6840,34
6841,34
6842,"34,35,46"
6843,"34,35,46"
6844,"34,35,46"
6845,"34,35,46"
6846,36
6847,38
6848,38
6849,38
6850,44
6851,44
6852,46
6853,46
6854,48
6855,48
6856,49
6857,50
6858,51
6859,51
6860,51
6861,55
6862,56
6863,79
6864,81
6865,81
6866,81
6867,82
6868,82
6869,92
6870,96
6871,96
6872,96
6873,96
6874,96
6875,98
6876,119
6877,18
6878,30
6879,30
6880,"32,33"
6881,32
6882,"34,35,46"
6883,36
6884,46
6885,47
6886,47
6887,47
6888,47
6889,49
6890,50
6891,51
6892,54
6893,56
6894,66
6895,78
6896,79
6897,81
6898,81
6899,81
6900,81
6901,96
6902,"0,11"
6903,"0,9"
6904,"5,8"
6905,"5,11"
6906,8
6907,9
6908,"1,44"
6909,"1,31,49"
6910,"1,44"
6911,"1,44"
6912,"5,8"
6913,"5,8"
6914,16
6915,18
6916,18
6917,18
6918,21
6919,"22,51"
6920,30
6921,30
6922,44
6923,47
6924,47
6925,53
6926,56
6927,56
6928,56
6929,81
6930,81
6931,81
6932,81
6933,82
6934,"0,9"
6935,"1,24,31,48"
6936,"1,24,44"
6937,"1,44"
6938,"1,44"
6939,"1,44"
6940,"1,31,49"
6941,"1,44"
6942,"1,31,49"
6943,"1,44"
6944,2
6945,2
6946,2
6947,"3,121"
6948,"3,121"
6949,"3,121"
6950,"3,121"
6951,"3,121"
6952,"3,121"
6953,"3,121"
6954,"3,121"
6955,"3,121"
6956,"3,121"
6957,"3,121"
6958,"3,121"
6959,"3,121"
6960,"3,121"
6961,"3,121"
6962,"3,121"
6963,"3,121"
6964,"3,121"
6965,"5,11"
6966,"5,10"
6967,"6,9"
6968,"6,9"
6969,7
6970,7
6971,7
6972,7
6973,7
6974,12
6975,"12,13"
6976,"12,13"
6977,"12,13"
6978,"12,13"
6979,"12,13"
