stu_id,exer_id,cpt_seq,label,label_eval,mapped_student_id,mapped_exercise_id,prob_A_fused,prob_no_A,a_support_mass_to_history,a_min_concept_train_freq,concept_count,student_train_count,a_query_support_degree_mean,a_query_top1_evidence_mean,a_query_top5_evidence_mass_mean,a_query_seq_top5_mass_mean,group_all,group_graph_hits_history,group_high_support_mass,group_multi_concept,support_mass_bin,query_degree_bin,query_top1_bin,query_top5_bin,query_seq_top5_bin,bce_gain_A_over_no_A
47,5514,79,1,1.0,46,5488,0.7652781,0.59458655,0.634999692440033,8598.0,1,105,109.0,0.13964493572711945,0.4798092842102051,0.4798092842102051,True,True,False,False,q2_midlow,q3_midhigh,q2_midlow,q2_midlow,q4_high,0.252373
47,2771,82,1,1.0,46,2760,0.6525775,0.36577278,0.6942154169082642,6758.0,1,105,109.0,0.14854872226715088,0.47729188203811646,0.47729188203811646,True,True,False,False,q2_midlow,q3_midhigh,q2_midlow,q2_midlow,q3_midhigh,0.5789177
47,5708,38,0,0.0,46,5680,0.6453522,0.4329775,0.6433920860290527,2700.0,1,105,110.0,0.11220662295818329,0.42260533571243286,0.42260533571243286,True,True,False,False,q2_midlow,q3_midhigh,q1_low,q1_low,q3_midhigh,-0.46927375
47,2197,"6,9",1,1.0,46,2191,0.7306762,0.49962464,0.7062332332134247,3428.0,2,105,104.0,0.20638494938611984,0.5728041231632233,0.3135828375816345,True,True,False,True,q2_midlow,q2_midlow,q2_midlow,q2_midlow,q1_low,0.3801133
47,3808,"6,8",1,1.0,46,3794,0.6469574,0.5308439,0.7112510800361633,1904.0,2,105,101.5,0.26999086886644363,0.5835087299346924,0.3243996202945709,True,True,False,True,q2_midlow,q2_midlow,q3_midhigh,q3_midhigh,q1_low,0.19781244
47,5717,81,0,0.0,46,5689,0.6653028,0.7235552,0.6728991866111755,4980.0,1,105,105.0,0.2650064527988434,0.5111645460128784,0.5111645460128784,True,True,False,False,q2_midlow,q2_midlow,q3_midhigh,q2_midlow,q4_high,0.19121516
47,2261,55,1,1.0,46,2254,0.9271169,0.9434103,0.5345112085342407,4256.0,1,105,108.0,0.2967815697193146,0.6848483681678772,0.40008366107940674,True,True,False,False,q2_midlow,q3_midhigh,q3_midhigh,q4_high,q2_midlow,-0.017421633
47,2566,30,0,0.0,46,2557,0.41875336,0.39217356,0.5971071124076843,12646.0,1,105,116.0,0.2017665058374405,0.6710947751998901,0.40529054403305054,True,True,False,False,q2_midlow,q4_high,q2_midlow,q3_midhigh,q2_midlow,-0.044714272
47,2567,30,1,1.0,46,2558,0.4409103,0.42390445,0.5971071124076843,12646.0,1,105,116.0,0.2017665058374405,0.6710947751998901,0.40529054403305054,True,True,False,False,q2_midlow,q4_high,q2_midlow,q3_midhigh,q2_midlow,0.039333403
47,5714,79,1,1.0,46,5686,0.8678693,0.76302576,0.634999692440033,8598.0,1,105,109.0,0.13964493572711945,0.4798092842102051,0.4798092842102051,True,True,False,False,q2_midlow,q3_midhigh,q2_midlow,q2_midlow,q4_high,0.12874936
47,1548,82,1,1.0,46,1542,0.57569355,0.33281824,0.6942154169082642,6758.0,1,105,109.0,0.14854872226715088,0.47729188203811646,0.47729188203811646,True,True,False,False,q2_midlow,q3_midhigh,q2_midlow,q2_midlow,q3_midhigh,0.5479789
47,1358,82,1,1.0,46,1353,0.7481009,0.43717918,0.6942154169082642,6758.0,1,105,109.0,0.14854872226715088,0.47729188203811646,0.47729188203811646,True,True,False,False,q2_midlow,q3_midhigh,q2_midlow,q2_midlow,q3_midhigh,0.53719467
47,4231,30,1,1.0,46,4214,0.7858662,0.6604653,0.5971071124076843,12646.0,1,105,116.0,0.2017665058374405,0.6710947751998901,0.40529054403305054,True,True,False,False,q2_midlow,q4_high,q2_midlow,q3_midhigh,q2_midlow,0.173842
47,4659,81,1,1.0,46,4639,0.81865555,0.8051398,0.6728991866111755,4980.0,1,105,105.0,0.2650064527988434,0.5111645460128784,0.5111645460128784,True,True,False,False,q2_midlow,q2_midlow,q3_midhigh,q2_midlow,q4_high,0.016647533
47,1306,37,1,1.0,46,1301,0.78828233,0.8340127,0.846402645111084,3077.0,1,105,105.0,0.36878150701522827,0.6930388808250427,0.43986764550209045,True,True,False,False,q3_midhigh,q2_midlow,q4_high,q4_high,q3_midhigh,-0.056392282
47,571,"39,46",0,0.0,46,570,0.8556331,0.5981625,0.5414814651012421,1154.0,2,105,103.5,0.35994917899370193,0.5883879959583282,0.24812963604927063,True,True,False,True,q2_midlow,q2_midlow,q4_high,q3_midhigh,q1_low,-1.0236897
47,5689,"5,11",1,1.0,46,5662,0.7681231,0.5966053,0.7800680696964264,2595.0,2,105,101.5,0.2208777666091919,0.6448243856430054,0.3196278512477875,True,True,False,True,q3_midhigh,q2_midlow,q2_midlow,q3_midhigh,q1_low,0.25269425
47,5698,"6,10",1,1.0,46,5671,0.83866096,0.8599133,0.720771849155426,1322.0,2,105,104.0,0.2384510561823845,0.5731062889099121,0.30750058591365814,True,True,False,True,q3_midhigh,q2_midlow,q3_midhigh,q2_midlow,q1_low,-0.025025025
47,5694,"6,9",1,1.0,46,5667,0.729764,0.495651,0.7062332332134247,3428.0,2,105,104.0,0.20638494938611984,0.5728041231632233,0.3135828375816345,True,True,False,True,q2_midlow,q2_midlow,q2_midlow,q2_midlow,q1_low,0.38684908
48,621,46,1,1.0,47,620,0.75055087,0.74640805,0.9213718771934509,4043.0,1,275,109.0,0.22998084127902985,0.5805506110191345,0.23090070486068726,True,True,True,False,q4_high,q3_midhigh,q2_midlow,q2_midlow,q1_low,0.0055349767
48,1344,80,0,0.0,47,1339,0.45218,0.27353263,0.9074990749359131,3539.0,1,275,109.0,0.5014469027519226,0.7038171291351318,0.4625341296195984,True,True,False,False,q3_midhigh,q3_midhigh,q4_high,q4_high,q3_midhigh,-0.28224683
48,3756,36,0,0.0,47,3743,0.67403364,0.6420845,0.8274244666099548,682.0,1,275,96.0,0.10119255632162094,0.31776610016822815,0.31776610016822815,True,True,False,False,q3_midhigh,q1_low,q1_low,q1_low,q1_low,-0.09350276
48,799,97,0,0.0,47,798,0.67196566,0.6820313,0.8350668549537659,3067.0,1,275,104.0,0.1276281625032425,0.3752007484436035,0.3752007484436035,True,True,False,False,q3_midhigh,q2_midlow,q1_low,q1_low,q2_midlow,0.031165242
48,1206,67,1,1.0,47,1202,0.6562819,0.744689,0.7687692046165466,294.0,1,275,88.0,0.07135768979787827,0.24020054936408997,0.24020054936408997,True,True,False,False,q3_midhigh,q1_low,q1_low,q1_low,q1_low,-0.12637627
48,948,80,0,0.0,47,947,0.37963206,0.24266733,0.9074990749359131,3539.0,1,275,109.0,0.5014469027519226,0.7038171291351318,0.4625341296195984,True,True,False,False,q3_midhigh,q3_midhigh,q4_high,q4_high,q3_midhigh,-0.19948986
48,5762,30,1,1.0,47,5733,0.9096556,0.81115806,0.9301941394805908,12646.0,1,275,116.0,0.2017665058374405,0.6710947751998901,0.40529054403305054,True,True,True,False,q4_high,q4_high,q2_midlow,q3_midhigh,q2_midlow,0.11460309
48,5325,42,1,1.0,47,5300,0.87841797,0.7898897,0.8435713052749634,3905.0,1,275,110.0,0.11874035000801086,0.43615201115608215,0.43615201115608215,True,True,False,False,q3_midhigh,q3_midhigh,q1_low,q2_midlow,q3_midhigh,0.106229216
48,5679,47,0,0.0,47,5652,0.5438392,0.29399857,0.8407103419303894,2143.0,1,275,102.0,0.23814363777637482,0.44541019201278687,0.44541019201278687,True,True,False,False,q3_midhigh,q2_midlow,q3_midhigh,q2_midlow,q3_midhigh,-0.43677187
48,2123,32,1,1.0,47,2117,0.7779548,0.804307,0.9309665560722351,4919.0,1,275,105.0,0.5482808351516724,0.7348743677139282,0.4697485566139221,True,True,True,False,q4_high,q2_midlow,q4_high,q4_high,q3_midhigh,-0.033312574
48,3826,20,0,0.0,47,3812,0.3956399,0.41403502,0.883499026298523,4664.0,1,275,108.0,0.5,0.628787636756897,0.29122257232666016,True,True,False,False,q3_midhigh,q3_midhigh,q4_high,q3_midhigh,q1_low,0.030910134
48,5836,99,1,1.0,47,5807,0.9280006,0.9203066,0.7175959944725037,5540.0,1,275,100.0,0.28699758648872375,0.4995911121368408,0.4995911121368408,True,True,False,False,q3_midhigh,q2_midlow,q3_midhigh,q2_midlow,q4_high,0.00832551
48,5811,96,1,1.0,47,5782,0.7356611,0.6656084,0.8964539170265198,2067.0,1,275,100.0,0.12506471574306488,0.41443490982055664,0.41443490982055664,True,True,False,False,q3_midhigh,q2_midlow,q1_low,q1_low,q3_midhigh,0.10006803
48,5094,20,0,0.0,47,5071,0.50284356,0.4806018,0.883499026298523,4664.0,1,275,108.0,0.5,0.628787636756897,0.29122257232666016,True,True,False,False,q3_midhigh,q3_midhigh,q4_high,q3_midhigh,q1_low,-0.04376608
48,3242,41,0,0.0,47,3229,0.7715091,0.68101925,0.8917827010154724,2307.0,1,275,92.0,0.11303182691335678,0.4143824279308319,0.4143824279308319,True,True,False,False,q3_midhigh,q1_low,q1_low,q1_low,q3_midhigh,-0.3336345
48,1785,44,1,1.0,47,1779,0.6426775,0.43679512,0.6881772875785828,6390.0,1,275,110.0,0.3191126585006714,0.6720688939094543,0.41613876819610596,True,True,False,False,q2_midlow,q3_midhigh,q3_midhigh,q4_high,q3_midhigh,0.3861788
48,5742,"15,16",1,1.0,47,5713,0.7737668,0.508889,0.8436519503593445,513.0,2,275,95.0,0.5318262279033661,0.7029388546943665,0.4058776795864105,True,True,False,True,q3_midhigh,q1_low,q4_high,q4_high,q3_midhigh,0.4190406
48,5788,52,1,1.0,47,5759,0.9285692,0.72153157,0.8851924538612366,1167.0,1,275,94.0,0.08683273941278458,0.3015737235546112,0.3015737235546112,True,True,False,False,q3_midhigh,q1_low,q1_low,q1_low,q1_low,0.25226882
48,5795,78,1,1.0,47,5766,0.8868913,0.7670889,0.8470284342765808,1431.0,1,275,96.0,0.1580515056848526,0.48454970121383667,0.48454970121383667,True,True,False,False,q3_midhigh,q1_low,q2_midlow,q2_midlow,q4_high,0.14511973
48,710,53,1,1.0,47,709,0.77821094,0.5143007,0.9140900373458862,1969.0,1,275,92.0,0.12011285126209259,0.33718982338905334,0.33718982338905334,True,True,True,False,q4_high,q1_low,q1_low,q1_low,q2_midlow,0.41418952
48,5745,15,1,1.0,47,5716,0.52718216,0.35905376,0.8444207906723022,691.0,1,275,100.0,0.530028223991394,0.6938573718070984,0.3877147436141968,True,True,False,False,q3_midhigh,q2_midlow,q4_high,q4_high,q2_midlow,0.38407403
48,5792,56,0,0.0,47,5763,0.61344707,0.7984419,0.8536518216133118,2119.0,1,275,100.0,0.1913844794034958,0.5009568929672241,0.5009568929672241,True,True,False,False,q3_midhigh,q2_midlow,q2_midlow,q2_midlow,q4_high,0.6511911
48,2396,41,0,0.0,47,2387,0.7159488,0.62000227,0.8917827010154724,2307.0,1,275,92.0,0.11303182691335678,0.4143824279308319,0.4143824279308319,True,True,False,False,q3_midhigh,q1_low,q1_low,q1_low,q3_midhigh,-0.29101086
48,5814,97,0,0.0,47,5785,0.48390558,0.5327738,0.8350668549537659,3067.0,1,275,104.0,0.1276281625032425,0.3752007484436035,0.3752007484436035,True,True,False,False,q3_midhigh,q2_midlow,q1_low,q1_low,q2_midlow,0.09947622
48,5781,49,1,1.0,47,5752,0.9158815,0.7285038,0.692748486995697,6343.0,1,275,110.0,0.24392439424991608,0.6250466704368591,0.36507558822631836,True,True,False,False,q2_midlow,q3_midhigh,q3_midhigh,q3_midhigh,q2_midlow,0.22889411
48,2493,66,1,1.0,47,2484,0.82979614,0.6750957,0.3656495213508606,352.0,1,275,85.0,0.2523459196090698,0.596038281917572,0.2697589099407196,True,True,False,False,q1_low,q1_low,q3_midhigh,q3_midhigh,q1_low,0.20632562
48,502,33,1,1.0,47,501,0.87839156,0.72735167,0.9515207409858704,5707.0,1,275,105.0,0.5372216701507568,0.7748638391494751,0.5497279167175293,True,True,True,False,q4_high,q2_midlow,q4_high,q4_high,q4_high,0.18868236
48,5834,99,1,1.0,47,5805,0.867862,0.8756941,0.7175959944725037,5540.0,1,275,100.0,0.28699758648872375,0.4995911121368408,0.4995911121368408,True,True,False,False,q3_midhigh,q2_midlow,q3_midhigh,q2_midlow,q4_high,-0.008984119
48,3951,44,0,0.0,47,3936,0.57060033,0.4030275,0.6881772875785828,6390.0,1,275,110.0,0.3191126585006714,0.6720688939094543,0.41613876819610596,True,True,False,False,q2_midlow,q3_midhigh,q3_midhigh,q4_high,q3_midhigh,-0.3294829
48,3748,33,1,1.0,47,3735,0.8153365,0.67535704,0.9515207409858704,5707.0,1,275,105.0,0.5372216701507568,0.7748638391494751,0.5497279167175293,True,True,True,False,q4_high,q2_midlow,q4_high,q4_high,q4_high,0.18835944
48,226,80,0,0.0,47,226,0.37445626,0.27650306,0.9074990749359131,3539.0,1,275,109.0,0.5014469027519226,0.7038171291351318,0.4625341296195984,True,True,False,False,q3_midhigh,q3_midhigh,q4_high,q4_high,q3_midhigh,-0.14547509
48,1119,98,1,1.0,47,1116,0.6881997,0.4842965,0.7641361355781555,16591.0,1,275,111.0,0.09201343357563019,0.2931491732597351,0.2931491732597351,True,True,False,False,q3_midhigh,q4_high,q1_low,q1_low,q1_low,0.35138175
48,4423,49,1,1.0,47,4403,0.815988,0.6334597,0.692748486995697,6343.0,1,275,110.0,0.24392439424991608,0.6250466704368591,0.36507558822631836,True,True,False,False,q2_midlow,q3_midhigh,q3_midhigh,q3_midhigh,q2_midlow,0.25320327
48,5798,81,1,1.0,47,5769,0.7937595,0.8592853,0.9086596369743347,4980.0,1,275,105.0,0.2650064527988434,0.5111645460128784,0.5111645460128784,True,True,False,False,q3_midhigh,q2_midlow,q3_midhigh,q2_midlow,q4_high,-0.079320446
48,3200,32,0,0.0,47,3187,0.8705484,0.7898623,0.9309665560722351,4919.0,1,275,105.0,0.5482808351516724,0.7348743677139282,0.4697485566139221,True,True,True,False,q4_high,q2_midlow,q4_high,q4_high,q3_midhigh,-0.4844563
48,573,"39,46",1,1.0,47,572,0.71809864,0.5872512,0.9203595817089081,1154.0,2,275,103.5,0.35994917899370193,0.5883879959583282,0.24812963604927063,True,True,True,True,q4_high,q2_midlow,q4_high,q3_midhigh,q1_low,0.20115426
48,5806,94,1,1.0,47,5777,0.8451901,0.7225636,0.5964928865432739,599.0,1,275,91.0,0.13863198459148407,0.5403258800506592,0.5403258800506592,True,True,False,False,q2_midlow,q1_low,q2_midlow,q2_midlow,q4_high,0.15675606
48,5155,67,0,0.0,47,5132,0.84463733,0.89869136,0.7687692046165466,294.0,1,275,88.0,0.07135768979787827,0.24020054936408997,0.24020054936408997,True,True,False,False,q3_midhigh,q1_low,q1_low,q1_low,q1_low,0.42759037
48,4975,20,1,1.0,47,4954,0.8077786,0.62452066,0.883499026298523,4664.0,1,275,108.0,0.5,0.628787636756897,0.29122257232666016,True,True,False,False,q3_midhigh,q3_midhigh,q4_high,q3_midhigh,q1_low,0.25730357
48,5825,99,1,1.0,47,5796,0.95672995,0.9532461,0.7175959944725037,5540.0,1,275,100.0,0.28699758648872375,0.4995911121368408,0.4995911121368408,True,True,False,False,q3_midhigh,q2_midlow,q3_midhigh,q2_midlow,q4_high,0.003648039
48,569,"39,46",1,1.0,47,568,0.6544352,0.57030094,0.9203595817089081,1154.0,2,275,103.5,0.35994917899370193,0.5883879959583282,0.24812963604927063,True,True,True,True,q4_high,q2_midlow,q4_high,q3_midhigh,q1_low,0.13760841
48,319,99,0,0.0,47,319,0.4348399,0.6580067,0.7175959944725037,5540.0,1,275,100.0,0.28699758648872375,0.4995911121368408,0.4995911121368408,True,True,False,False,q3_midhigh,q2_midlow,q3_midhigh,q2_midlow,q4_high,0.50231797
48,313,99,0,0.0,47,313,0.42450804,0.60336584,0.7175959944725037,5540.0,1,275,100.0,0.28699758648872375,0.4995911121368408,0.4995911121368408,True,True,False,False,q3_midhigh,q2_midlow,q3_midhigh,q2_midlow,q4_high,0.37221092
48,1904,82,0,0.0,47,1898,0.84065634,0.87710685,0.8786760568618774,6758.0,1,275,109.0,0.14854872226715088,0.47729188203811646,0.47729188203811646,True,True,False,False,q3_midhigh,q3_midhigh,q2_midlow,q2_midlow,q3_midhigh,0.2597481
48,5840,99,1,1.0,47,5811,0.77794474,0.85191643,0.7175959944725037,5540.0,1,275,100.0,0.28699758648872375,0.4995911121368408,0.4995911121368408,True,True,False,False,q3_midhigh,q2_midlow,q3_midhigh,q2_midlow,q4_high,-0.09083295
48,1663,82,1,1.0,47,1657,0.74124414,0.75100917,0.8786760568618774,6758.0,1,275,109.0,0.14854872226715088,0.47729188203811646,0.47729188203811646,True,True,False,False,q3_midhigh,q3_midhigh,q2_midlow,q2_midlow,q3_midhigh,-0.013087839
48,1932,"22,51",0,0.0,47,1926,0.5052673,0.3321656,0.9341794848442078,1030.0,2,275,94.5,0.38023005425930023,0.6847233772277832,0.4190421849489212,True,True,True,True,q4_high,q1_low,q4_high,q4_high,q3_midhigh,-0.3000227
48,5773,36,1,1.0,47,5744,0.60603815,0.65202343,0.8274244666099548,682.0,1,275,96.0,0.10119255632162094,0.31776610016822815,0.31776610016822815,True,True,False,False,q3_midhigh,q1_low,q1_low,q1_low,q1_low,-0.07313758
48,5839,99,1,1.0,47,5810,0.93776363,0.93629616,0.7175959944725037,5540.0,1,275,100.0,0.28699758648872375,0.4995911121368408,0.4995911121368408,True,True,False,False,q3_midhigh,q2_midlow,q3_midhigh,q2_midlow,q4_high,0.0015660822
48,1147,99,1,1.0,47,1144,0.9410533,0.94992983,0.7175959944725037,5540.0,1,275,100.0,0.28699758648872375,0.4995911121368408,0.4995911121368408,True,True,False,False,q3_midhigh,q2_midlow,q3_midhigh,q2_midlow,q4_high,-0.00938838
48,4446,82,0,0.0,47,4426,0.6633004,0.65118307,0.8786760568618774,6758.0,1,275,109.0,0.14854872226715088,0.47729188203811646,0.47729188203811646,True,True,False,False,q3_midhigh,q3_midhigh,q2_midlow,q2_midlow,q3_midhigh,-0.035356045
48,5752,20,0,0.0,47,5723,0.63068354,0.52306944,0.883499026298523,4664.0,1,275,108.0,0.5,0.628787636756897,0.29122257232666016,True,True,False,False,q3_midhigh,q3_midhigh,q4_high,q3_midhigh,q1_low,-0.25571698
48,5786,51,1,1.0,47,5757,0.7064908,0.36840814,0.9472355246543884,2168.0,1,275,98.0,0.5030303001403809,0.7552745342254639,0.5441630482673645,True,True,True,False,q4_high,q1_low,q4_high,q4_high,q4_high,0.65111876
48,3478,29,1,1.0,47,3465,0.7066525,0.47603983,0.41927456855773926,3948.0,1,275,95.0,0.4788525104522705,0.6588677167892456,0.36955973505973816,True,True,False,False,q1_low,q1_low,q4_high,q3_midhigh,q2_midlow,0.39503753
48,2362,"34,35,46",1,1.0,47,2353,0.7407542,0.57935715,0.9403855204582214,1082.0,3,275,98.33333333333333,0.2622317423423131,0.6602906187375387,0.36404181520144147,True,True,True,True,q4_high,q1_low,q3_midhigh,q3_midhigh,q2_midlow,0.24574971
48,2710,30,1,1.0,47,2699,0.9187019,0.8049,0.9301941394805908,12646.0,1,275,116.0,0.2017665058374405,0.6710947751998901,0.40529054403305054,True,True,True,False,q4_high,q4_high,q2_midlow,q3_midhigh,q2_midlow,0.13224363
48,2558,30,0,0.0,47,2549,0.540052,0.50000113,0.9301941394805908,12646.0,1,275,116.0,0.2017665058374405,0.6710947751998901,0.40529054403305054,True,True,True,False,q4_high,q4_high,q2_midlow,q3_midhigh,q2_midlow,-0.0834924
48,5785,50,1,1.0,47,5756,0.83681613,0.5545135,0.8476881384849548,194.0,1,275,82.0,0.14759036898612976,0.33343929052352905,0.33343929052352905,True,True,False,False,q3_midhigh,q1_low,q2_midlow,q1_low,q2_midlow,0.4115132
48,1628,47,1,1.0,47,1622,0.44239447,0.18112575,0.8407103419303894,2143.0,1,275,102.0,0.23814363777637482,0.44541019201278687,0.44541019201278687,True,True,False,False,q3_midhigh,q2_midlow,q3_midhigh,q2_midlow,q3_midhigh,0.8930105
48,5536,2,0,0.0,47,5510,0.36236784,0.25968802,0.7570278644561768,1323.0,1,275,88.0,0.08529826998710632,0.24773505330085754,0.24773505330085754,True,True,False,False,q3_midhigh,q1_low,q1_low,q1_low,q1_low,-0.14931011
48,5727,2,0,0.0,47,5699,0.54093206,0.3008869,0.7570278644561768,1323.0,1,275,88.0,0.08529826998710632,0.24773505330085754,0.24773505330085754,True,True,False,False,q3_midhigh,q1_low,q1_low,q1_low,q1_low,-0.4206144
48,522,"34,35,46",1,1.0,47,521,0.795732,0.6047389,0.9403855204582214,1082.0,3,275,98.33333333333333,0.2622317423423131,0.6602906187375387,0.36404181520144147,True,True,True,True,q4_high,q1_low,q3_midhigh,q3_midhigh,q2_midlow,0.27446574
48,3622,81,1,1.0,47,3609,0.5995006,0.75370735,0.9086596369743347,4980.0,1,275,105.0,0.2650064527988434,0.5111645460128784,0.5111645460128784,True,True,False,False,q3_midhigh,q2_midlow,q3_midhigh,q2_midlow,q4_high,-0.22890717
48,1851,"6,10",1,1.0,47,1845,0.93924695,0.97092754,0.8752769231796265,1322.0,2,275,104.0,0.2384510561823845,0.5731062889099121,0.30750058591365814,True,True,False,True,q3_midhigh,q2_midlow,q3_midhigh,q2_midlow,q1_low,-0.033173397
48,5794,67,0,0.0,47,5765,0.8128728,0.8790967,0.7687692046165466,294.0,1,275,88.0,0.07135768979787827,0.24020054936408997,0.24020054936408997,True,True,False,False,q3_midhigh,q1_low,q1_low,q1_low,q1_low,0.43679738
48,5238,"15,16",0,0.0,47,5214,0.74984103,0.5021183,0.8436519503593445,513.0,2,275,95.0,0.5318262279033661,0.7029388546943665,0.4058776795864105,True,True,False,True,q3_midhigh,q1_low,q4_high,q4_high,q3_midhigh,-0.688266
48,1312,"39,46",0,0.0,47,1307,0.6013708,0.5478127,0.9203595817089081,1154.0,2,275,103.5,0.35994917899370193,0.5883879959583282,0.24812963604927063,True,True,True,True,q4_high,q2_midlow,q4_high,q3_midhigh,q1_low,-0.12606484
48,1963,32,0,0.0,47,1957,0.8540299,0.8563464,0.9309665560722351,4919.0,1,275,105.0,0.5482808351516724,0.7348743677139282,0.4697485566139221,True,True,True,False,q4_high,q2_midlow,q4_high,q4_high,q3_midhigh,0.015997171
48,3547,46,1,1.0,47,3534,0.7464047,0.7273051,0.9213718771934509,4043.0,1,275,109.0,0.22998084127902985,0.5805506110191345,0.23090070486068726,True,True,True,False,q4_high,q3_midhigh,q2_midlow,q2_midlow,q1_low,0.025921881
48,5724,"1,44",1,1.0,47,5696,0.575002,0.31900164,0.6629782617092133,4550.0,2,275,106.0,0.2691460847854614,0.6647131443023682,0.4278900921344757,True,True,False,True,q2_midlow,q3_midhigh,q3_midhigh,q3_midhigh,q3_midhigh,0.5891773
48,1541,80,0,0.0,47,1535,0.6647375,0.44288656,0.9074990749359131,3539.0,1,275,109.0,0.5014469027519226,0.7038171291351318,0.4625341296195984,True,True,False,False,q3_midhigh,q3_midhigh,q4_high,q4_high,q3_midhigh,-0.50785506
48,3672,97,0,0.0,47,3659,0.5174201,0.5290317,0.8350668549537659,3067.0,1,275,104.0,0.1276281625032425,0.3752007484436035,0.3752007484436035,True,True,False,False,q3_midhigh,q2_midlow,q1_low,q1_low,q2_midlow,0.02435571
48,437,20,1,1.0,47,436,0.404794,0.42801043,0.883499026298523,4664.0,1,275,108.0,0.5,0.628787636756897,0.29122257232666016,True,True,False,False,q3_midhigh,q3_midhigh,q4_high,q3_midhigh,q1_low,-0.055769205
48,70,"22,51",0,0.0,47,70,0.25057125,0.232848,0.9341794848442078,1030.0,2,275,94.5,0.38023005425930023,0.6847233772277832,0.4190421849489212,True,True,True,True,q4_high,q1_low,q4_high,q4_high,q3_midhigh,-0.023373723
48,5772,36,1,1.0,47,5743,0.67396146,0.6803504,0.8274244666099548,682.0,1,275,96.0,0.10119255632162094,0.31776610016822815,0.31776610016822815,True,True,False,False,q3_midhigh,q1_low,q1_low,q1_low,q1_low,-0.009435058
49,619,46,1,1.0,48,618,0.91486794,0.78495455,0.2440875917673111,4043.0,1,155,109.0,0.22998084127902985,0.5805506110191345,0.23090070486068726,True,True,False,False,q1_low,q3_midhigh,q2_midlow,q2_midlow,q1_low,0.1531539
49,5884,8,0,0.0,48,5854,0.69497246,0.31432003,0.8406921625137329,1904.0,1,155,98.0,0.37398627400398254,0.6681426763534546,0.33628523349761963,True,True,False,False,q3_midhigh,q1_low,q4_high,q3_midhigh,q2_midlow,-0.810009
49,5873,"6,9",1,1.0,48,5843,0.72189474,0.6213835,0.7256151735782623,3428.0,2,155,104.0,0.20638494938611984,0.5728041231632233,0.3135828375816345,True,True,False,True,q3_midhigh,q2_midlow,q2_midlow,q2_midlow,q1_low,0.14993086
49,5865,"5,11",1,1.0,48,5836,0.91931283,0.79293793,0.7516469061374664,2595.0,2,155,101.5,0.2208777666091919,0.6448243856430054,0.3196278512477875,True,True,False,True,q3_midhigh,q2_midlow,q2_midlow,q3_midhigh,q1_low,0.14788151
49,3931,36,1,1.0,48,3916,0.8317832,0.7732524,0.6419328451156616,682.0,1,155,96.0,0.10119255632162094,0.31776610016822815,0.31776610016822815,True,True,False,False,q2_midlow,q1_low,q1_low,q1_low,q1_low,0.07296626
49,1903,82,1,1.0,48,1897,0.9214909,0.92731094,0.7025536298751831,6758.0,1,155,109.0,0.14854872226715088,0.47729188203811646,0.47729188203811646,True,True,False,False,q2_midlow,q3_midhigh,q2_midlow,q2_midlow,q3_midhigh,-0.006296031
49,1257,"7,44",0,0.0,48,1253,0.63913596,0.65009606,0.8316483795642853,3866.0,2,155,102.0,0.43787461519241333,0.676553338766098,0.3891071677207947,True,True,False,True,q3_midhigh,q2_midlow,q4_high,q4_high,q2_midlow,0.030842662
49,4396,36,0,0.0,48,4376,0.71763253,0.6369459,0.6419328451156616,682.0,1,155,96.0,0.10119255632162094,0.31776610016822815,0.31776610016822815,True,True,False,False,q2_midlow,q1_low,q1_low,q1_low,q1_low,-0.25134265
49,5902,44,0,0.0,48,5872,0.6663628,0.53369784,0.8240541815757751,6390.0,1,155,110.0,0.3191126585006714,0.6720688939094543,0.41613876819610596,True,True,False,False,q3_midhigh,q3_midhigh,q3_midhigh,q4_high,q3_midhigh,-0.33477974
49,4889,"22,51",0,0.0,48,4869,0.83660525,0.35372198,0.4453705996274948,1030.0,2,155,94.5,0.38023005425930023,0.6847233772277832,0.4190421849489212,True,True,False,True,q2_midlow,q1_low,q4_high,q4_high,q3_midhigh,-1.3750608
49,5908,81,1,1.0,48,5878,0.91748405,0.9080674,0.6726580262184143,4980.0,1,155,105.0,0.2650064527988434,0.5111645460128784,0.5111645460128784,True,True,False,False,q2_midlow,q2_midlow,q3_midhigh,q2_midlow,q4_high,0.010316588
49,5857,2,0,0.0,48,5828,0.63337266,0.65043616,0.5660924911499023,1323.0,1,155,88.0,0.08529826998710632,0.24773505330085754,0.24773505330085754,True,True,False,False,q2_midlow,q1_low,q1_low,q1_low,q1_low,0.047659636
49,5869,"6,40",1,1.0,48,5839,0.81847745,0.9040439,0.7721211612224579,426.0,2,155,95.5,0.34294676035642624,0.6099738478660583,0.3773299306631088,True,True,False,True,q3_midhigh,q1_low,q4_high,q3_midhigh,q2_midlow,-0.09943207
49,4539,30,1,1.0,48,4519,0.9195222,0.80828243,0.6387979388237,12646.0,1,155,116.0,0.2017665058374405,0.6710947751998901,0.40529054403305054,True,True,False,False,q2_midlow,q4_high,q2_midlow,q3_midhigh,q2_midlow,0.12894265
49,5879,7,1,1.0,48,5849,0.91796213,0.9423306,0.8392425775527954,3866.0,1,155,94.0,0.5566365718841553,0.6810377836227417,0.3620755672454834,True,True,False,False,q3_midhigh,q1_low,q4_high,q4_high,q2_midlow,-0.02620003
