dataset,event_id,variant,mask_type,label,pred_prob,bce,query_concepts_mapped,masked_concepts,counterfactual_scope
assist_09,48606,full,target_concept_mask,1.0,0.8224127888679504,0.1955128337358646,95,95,student_concept_state_buffers
assist_09,48606,full,random_history_mask,1.0,0.40299153327941895,0.9088397264883621,95,34,student_concept_state_buffers
assist_09,48710,full,original,1.0,0.5919008851051331,0.5244160819239586,"0,9",,student_concept_state_buffers
assist_09,48710,full,target_concept_mask,1.0,0.7322816252708435,0.31159010503540235,"0,9","0,9",student_concept_state_buffers
assist_09,48710,full,random_history_mask,1.0,0.5919008851051331,0.5244160819239586,"0,9","31,66",student_concept_state_buffers
assist_09,49029,full,original,1.0,0.8604427576065063,0.1503081877901878,"6,9",,student_concept_state_buffers
assist_09,49029,full,target_concept_mask,1.0,0.8489345908164978,0.16377313825769083,"6,9","6,9",student_concept_state_buffers
assist_09,49029,full,random_history_mask,1.0,0.8604427576065063,0.1503081877901878,"6,9","3,45",student_concept_state_buffers
assist_09,49110,full,original,1.0,0.8268669843673706,0.19011143804668074,99,,student_concept_state_buffers
assist_09,49110,full,target_concept_mask,1.0,0.8918646574020386,0.11444088728410493,99,99,student_concept_state_buffers
assist_09,49110,full,random_history_mask,1.0,0.8205351233482361,0.1977985621186696,99,7,student_concept_state_buffers
assist_09,49137,full,original,1.0,0.7942477464675903,0.23035984314520483,98,,student_concept_state_buffers
assist_09,49137,full,target_concept_mask,1.0,0.8903629779815674,0.11612605897152616,98,98,student_concept_state_buffers
assist_09,49137,full,random_history_mask,1.0,0.7942477464675903,0.23035984314520483,98,89,student_concept_state_buffers
assist_09,49185,full,original,1.0,0.8775001168251038,0.13067819050810367,98,,student_concept_state_buffers
assist_09,49185,full,target_concept_mask,1.0,0.9134030938148499,0.09057799109568966,98,98,student_concept_state_buffers
assist_09,49185,full,random_history_mask,1.0,0.8775001168251038,0.13067819050810367,98,13,student_concept_state_buffers
assist_09,49371,full,original,1.0,0.8301660418510437,0.1861295477759668,51,,student_concept_state_buffers
assist_09,49371,full,target_concept_mask,1.0,0.8684244751930237,0.14107465713631118,51,51,student_concept_state_buffers
assist_09,49371,full,random_history_mask,1.0,0.8301660418510437,0.1861295477759668,51,5,student_concept_state_buffers
assist_09,49571,full,original,1.0,0.9296659231185913,0.07292997982380409,"6,14",,student_concept_state_buffers
assist_09,49571,full,target_concept_mask,1.0,0.9426296353340149,0.05908182499732584,"6,14","6,14",student_concept_state_buffers
assist_09,49571,full,random_history_mask,1.0,0.9296659231185913,0.07292997982380409,"6,14","78,80",student_concept_state_buffers
assist_09,49834,full,original,0.0,0.8304116725921631,1.7743813822390762,7,,student_concept_state_buffers
assist_09,49834,full,target_concept_mask,0.0,0.9092281460762024,2.399406020241054,7,7,student_concept_state_buffers
assist_09,49834,full,random_history_mask,0.0,0.8307639956474304,1.7764610627650996,7,99,student_concept_state_buffers
assist_09,49911,full,original,1.0,0.7101088166236877,0.34233705784006224,20,,student_concept_state_buffers
assist_09,49911,full,target_concept_mask,1.0,0.8531872034072876,0.15877629084799505,20,20,student_concept_state_buffers
assist_09,49911,full,random_history_mask,1.0,0.7101088166236877,0.34233705784006224,20,22,student_concept_state_buffers
assist_09,50103,full,original,1.0,0.7610325217247009,0.2730791865214966,38,,student_concept_state_buffers
assist_09,50103,full,target_concept_mask,1.0,0.8314337134361267,0.1846037027859215,38,38,student_concept_state_buffers
assist_09,50103,full,random_history_mask,1.0,0.7610325217247009,0.2730791865214966,38,2,student_concept_state_buffers
assist_09,50313,full,original,1.0,0.9442832469940186,0.05732910806077037,"5,10",,student_concept_state_buffers
assist_09,50313,full,target_concept_mask,1.0,0.9494534134864807,0.05186881419206404,"5,10","5,10",student_concept_state_buffers
assist_09,50313,full,random_history_mask,1.0,0.934074342250824,0.06819924836322537,"5,10","8,44",student_concept_state_buffers
assist_09,50314,full,original,1.0,0.9694299101829529,0.031047101721539058,98,,student_concept_state_buffers
assist_09,50314,full,target_concept_mask,1.0,0.9852641820907593,0.014845468602341056,98,98,student_concept_state_buffers
assist_09,50314,full,random_history_mask,1.0,0.9685128927230835,0.03199348417094611,98,33,student_concept_state_buffers
assist_09,50461,full,original,1.0,0.8715231418609619,0.13751286031728555,20,,student_concept_state_buffers
assist_09,50461,full,target_concept_mask,1.0,0.9422629475593567,0.05947090582093565,20,20,student_concept_state_buffers
assist_09,50461,full,random_history_mask,1.0,0.8715231418609619,0.13751286031728555,20,45,student_concept_state_buffers
assist_09,50508,full,original,1.0,0.6630743741989136,0.41086811680888286,"6,8",,student_concept_state_buffers
assist_09,50508,full,target_concept_mask,1.0,0.8035822510719299,0.21867573305489826,"6,8","6,8",student_concept_state_buffers
assist_09,50508,full,random_history_mask,1.0,0.6630743741989136,0.41086811680888286,"6,8","59,63",student_concept_state_buffers
assist_09,50529,full,original,1.0,0.865935206413269,0.14394519260302752,"6,14",,student_concept_state_buffers
assist_09,50529,full,target_concept_mask,1.0,0.9242345690727234,0.07878937692530108,"6,14","6,14",student_concept_state_buffers
assist_09,50529,full,random_history_mask,1.0,0.865720808506012,0.1441928144245734,"6,14","18,22",student_concept_state_buffers
assist_09,50630,full,original,1.0,0.849915623664856,0.16261820070163788,"32,33",,student_concept_state_buffers
assist_09,50630,full,target_concept_mask,1.0,0.7854634523391724,0.24148135026303263,"32,33","32,33",student_concept_state_buffers
assist_09,50630,full,random_history_mask,1.0,0.849915623664856,0.16261820070163788,"32,33","2,95",student_concept_state_buffers
assist_09,50754,full,original,1.0,0.889760434627533,0.11680302706573564,"45,58",,student_concept_state_buffers
assist_09,50754,full,target_concept_mask,1.0,0.8746450543403625,0.13393712710606928,"45,58","45,58",student_concept_state_buffers
assist_09,50754,full,random_history_mask,1.0,0.889760434627533,0.11680302706573564,"45,58","6,29",student_concept_state_buffers
assist_09,50803,full,original,0.0,0.43451812863349915,0.5700770416471583,91,,student_concept_state_buffers
assist_09,50803,full,target_concept_mask,0.0,0.42166563868522644,0.5476030977813449,91,91,student_concept_state_buffers
assist_09,50803,full,random_history_mask,0.0,0.43451812863349915,0.5700770416471583,91,10,student_concept_state_buffers
assist_09,50836,full,original,1.0,0.903061032295227,0.10196513948233502,33,,student_concept_state_buffers
assist_09,50836,full,target_concept_mask,1.0,0.9391491413116455,0.06278098244815865,33,33,student_concept_state_buffers
assist_09,50836,full,random_history_mask,1.0,0.9030244946479797,0.10200560007703802,33,79,student_concept_state_buffers
assist_09,50881,full,original,1.0,0.8092120885848999,0.21169423486674052,89,,student_concept_state_buffers
assist_09,50881,full,target_concept_mask,1.0,0.819907009601593,0.1985643480793227,89,89,student_concept_state_buffers
assist_09,50881,full,random_history_mask,1.0,0.8092120885848999,0.21169423486674052,89,24,student_concept_state_buffers
assist_09,51013,full,original,1.0,0.9077972769737244,0.0967341885525892,96,,student_concept_state_buffers
assist_09,51013,full,target_concept_mask,1.0,0.9115743637084961,0.09258210430914499,96,96,student_concept_state_buffers
assist_09,51013,full,random_history_mask,1.0,0.9059022665023804,0.0988238523756166,96,81,student_concept_state_buffers
assist_09,51041,full,original,1.0,0.9290518760681152,0.07359070096510202,"32,33",,student_concept_state_buffers
assist_09,51041,full,target_concept_mask,1.0,0.9197994470596313,0.08359962502931954,"32,33","32,33",student_concept_state_buffers
assist_09,51041,full,random_history_mask,1.0,0.9289843440055847,0.07366339283389409,"32,33","82,93",student_concept_state_buffers
assist_09,124,no_CRG,original,1.0,0.9463315010070801,0.05516234741682522,52,,student_concept_state_buffers
assist_09,124,no_CRG,target_concept_mask,1.0,0.9463315010070801,0.05516234741682522,52,52,student_concept_state_buffers
assist_09,124,no_CRG,random_history_mask,1.0,0.9463315010070801,0.05516234741682522,52,21,student_concept_state_buffers
assist_09,129,no_CRG,original,1.0,0.9217779636383057,0.08145090477632896,30,,student_concept_state_buffers
assist_09,129,no_CRG,target_concept_mask,1.0,0.9217779636383057,0.08145090477632896,30,30,student_concept_state_buffers
assist_09,129,no_CRG,random_history_mask,1.0,0.9217779636383057,0.08145090477632896,30,78,student_concept_state_buffers
assist_09,388,no_CRG,original,1.0,0.9237172603607178,0.07934924944716987,34,,student_concept_state_buffers
assist_09,388,no_CRG,target_concept_mask,1.0,0.9237172603607178,0.07934924944716987,34,34,student_concept_state_buffers
assist_09,388,no_CRG,random_history_mask,1.0,0.9237172603607178,0.07934924944716987,34,36,student_concept_state_buffers
assist_09,416,no_CRG,original,1.0,0.8742937445640564,0.13433886761437203,82,,student_concept_state_buffers
assist_09,416,no_CRG,target_concept_mask,1.0,0.8742937445640564,0.13433886761437203,82,82,student_concept_state_buffers
assist_09,416,no_CRG,random_history_mask,1.0,0.8742937445640564,0.13433886761437203,82,37,student_concept_state_buffers
assist_09,487,no_CRG,original,1.0,0.6649522185325623,0.4080400927384828,96,,student_concept_state_buffers
assist_09,487,no_CRG,target_concept_mask,1.0,0.6649522185325623,0.4080400927384828,96,96,student_concept_state_buffers
assist_09,487,no_CRG,random_history_mask,1.0,0.6649522185325623,0.4080400927384828,96,80,student_concept_state_buffers
assist_09,538,no_CRG,original,1.0,0.6380360722541809,0.4493604576522935,97,,student_concept_state_buffers
assist_09,538,no_CRG,target_concept_mask,1.0,0.6380360722541809,0.4493604576522935,97,97,student_concept_state_buffers
assist_09,538,no_CRG,random_history_mask,1.0,0.6380360722541809,0.4493604576522935,97,6,student_concept_state_buffers
assist_09,591,no_CRG,original,1.0,0.7466949820518494,0.2920985011293272,"34,35,46",,student_concept_state_buffers
assist_09,591,no_CRG,target_concept_mask,1.0,0.7466949820518494,0.2920985011293272,"34,35,46","34,35,46",student_concept_state_buffers
assist_09,591,no_CRG,random_history_mask,1.0,0.7466949820518494,0.2920985011293272,"34,35,46","22,29,84",student_concept_state_buffers
assist_09,630,no_CRG,original,1.0,0.972516655921936,0.027868076724183087,37,,student_concept_state_buffers
assist_09,630,no_CRG,target_concept_mask,1.0,0.972516655921936,0.027868076724183087,37,37,student_concept_state_buffers
assist_09,630,no_CRG,random_history_mask,1.0,0.972516655921936,0.027868076724183087,37,79,student_concept_state_buffers
assist_09,697,no_CRG,original,1.0,0.8191421031951904,0.19949770200503436,97,,student_concept_state_buffers
assist_09,697,no_CRG,target_concept_mask,1.0,0.8191421031951904,0.19949770200503436,97,97,student_concept_state_buffers
assist_09,697,no_CRG,random_history_mask,1.0,0.8191421031951904,0.19949770200503436,97,30,student_concept_state_buffers
assist_09,698,no_CRG,original,1.0,0.9496400952339172,0.05167221329044376,36,,student_concept_state_buffers
assist_09,698,no_CRG,target_concept_mask,1.0,0.9496400952339172,0.05167221329044376,36,36,student_concept_state_buffers
assist_09,698,no_CRG,random_history_mask,1.0,0.9496400952339172,0.05167221329044376,36,48,student_concept_state_buffers
assist_09,861,no_CRG,original,1.0,0.7234410643577576,0.3237361953056148,53,,student_concept_state_buffers
assist_09,861,no_CRG,target_concept_mask,1.0,0.7234410643577576,0.3237361953056148,53,53,student_concept_state_buffers
assist_09,861,no_CRG,random_history_mask,1.0,0.7234410643577576,0.3237361953056148,53,96,student_concept_state_buffers
assist_09,1006,no_CRG,original,0.0,0.7661333680152893,1.4530042748902718,"1,24,31",,student_concept_state_buffers
assist_09,1006,no_CRG,target_concept_mask,0.0,0.7661333680152893,1.4530042748902718,"1,24,31","1,24,31",student_concept_state_buffers
assist_09,1006,no_CRG,random_history_mask,0.0,0.7661333680152893,1.4530042748902718,"1,24,31","16,21,45",student_concept_state_buffers
assist_09,1028,no_CRG,original,0.0,0.8584451079368591,1.9550677073492986,54,,student_concept_state_buffers
assist_09,1028,no_CRG,target_concept_mask,0.0,0.8584451079368591,1.9550677073492986,54,54,student_concept_state_buffers
assist_09,1028,no_CRG,random_history_mask,0.0,0.8584451079368591,1.9550677073492986,54,56,student_concept_state_buffers
assist_09,1052,no_CRG,original,1.0,0.8274450302124023,0.18941260268374754,59,,student_concept_state_buffers
assist_09,1052,no_CRG,target_concept_mask,1.0,0.8274450302124023,0.18941260268374754,59,59,student_concept_state_buffers
assist_09,1052,no_CRG,random_history_mask,1.0,0.8274450302124023,0.18941260268374754,59,29,student_concept_state_buffers
assist_09,1138,no_CRG,original,1.0,0.2885417342185974,1.2429155441595763,"22,43",,student_concept_state_buffers
assist_09,1138,no_CRG,target_concept_mask,1.0,0.2885417342185974,1.2429155441595763,"22,43","22,43",student_concept_state_buffers
assist_09,1138,no_CRG,random_history_mask,1.0,0.2885417342185974,1.2429155441595763,"22,43","82,86",student_concept_state_buffers
assist_09,1355,no_CRG,original,1.0,0.8833319544792175,0.12405420963812071,32,,student_concept_state_buffers
assist_09,1355,no_CRG,target_concept_mask,1.0,0.8833319544792175,0.12405420963812071,32,32,student_concept_state_buffers
assist_09,1355,no_CRG,random_history_mask,1.0,0.8833319544792175,0.12405420963812071,32,6,student_concept_state_buffers
assist_09,1378,no_CRG,original,0.0,0.6165702939033508,0.9585989706817974,30,,student_concept_state_buffers
assist_09,1378,no_CRG,target_concept_mask,0.0,0.6165702939033508,0.9585989706817974,30,30,student_concept_state_buffers
assist_09,1378,no_CRG,random_history_mask,0.0,0.6165702939033508,0.9585989706817974,30,33,student_concept_state_buffers
assist_09,1451,no_CRG,original,1.0,0.6361939907073975,0.45225174531466233,48,,student_concept_state_buffers
assist_09,1451,no_CRG,target_concept_mask,1.0,0.6361939907073975,0.45225174531466233,48,48,student_concept_state_buffers
assist_09,1451,no_CRG,random_history_mask,1.0,0.6361939907073975,0.45225174531466233,48,51,student_concept_state_buffers
assist_09,1533,no_CRG,original,1.0,0.9770261645317078,0.02324184681513259,55,,student_concept_state_buffers
assist_09,1533,no_CRG,target_concept_mask,1.0,0.9770261645317078,0.02324184681513259,55,55,student_concept_state_buffers
assist_09,1533,no_CRG,random_history_mask,1.0,0.9770261645317078,0.02324184681513259,55,79,student_concept_state_buffers
assist_09,1653,no_CRG,original,1.0,0.6059052348136902,0.5010316833363981,49,,student_concept_state_buffers
assist_09,1653,no_CRG,target_concept_mask,1.0,0.6059052348136902,0.5010316833363981,49,49,student_concept_state_buffers
assist_09,1653,no_CRG,random_history_mask,1.0,0.6059052348136902,0.5010316833363981,49,82,student_concept_state_buffers
assist_09,1680,no_CRG,original,1.0,0.6989790201187134,0.3581345513350785,30,,student_concept_state_buffers
assist_09,1680,no_CRG,target_concept_mask,1.0,0.6989790201187134,0.3581345513350785,30,30,student_concept_state_buffers
assist_09,1680,no_CRG,random_history_mask,1.0,0.6989790201187134,0.3581345513350785,30,32,student_concept_state_buffers
assist_09,1873,no_CRG,original,0.0,0.7103332877159119,1.2390242849023994,"15,16",,student_concept_state_buffers
assist_09,1873,no_CRG,target_concept_mask,0.0,0.7103332877159119,1.2390242849023994,"15,16","15,16",student_concept_state_buffers
assist_09,1873,no_CRG,random_history_mask,0.0,0.7103332877159119,1.2390242849023994,"15,16","1,29",student_concept_state_buffers
assist_09,2190,no_CRG,original,1.0,0.5582420229911804,0.5829626776766716,"34,35,46",,student_concept_state_buffers
assist_09,2190,no_CRG,target_concept_mask,1.0,0.5582420229911804,0.5829626776766716,"34,35,46","34,35,46",student_concept_state_buffers
assist_09,2190,no_CRG,random_history_mask,1.0,0.5582420229911804,0.5829626776766716,"34,35,46","43,82,83",student_concept_state_buffers
assist_09,2214,no_CRG,original,1.0,0.7948232889175415,0.22963546712638416,"5,11",,student_concept_state_buffers
assist_09,2214,no_CRG,target_concept_mask,1.0,0.7948232889175415,0.22963546712638416,"5,11","5,11",student_concept_state_buffers
assist_09,2214,no_CRG,random_history_mask,1.0,0.7948232889175415,0.22963546712638416,"5,11","4,79",student_concept_state_buffers
assist_09,2274,no_CRG,original,1.0,0.7142103910446167,0.3365776947192593,44,,student_concept_state_buffers
assist_09,2274,no_CRG,target_concept_mask,1.0,0.7142103910446167,0.3365776947192593,44,44,student_concept_state_buffers
assist_09,2274,no_CRG,random_history_mask,1.0,0.7142103910446167,0.3365776947192593,44,80,student_concept_state_buffers
assist_09,2342,no_CRG,original,1.0,0.9043464064598083,0.10054279900312912,37,,student_concept_state_buffers
assist_09,2342,no_CRG,target_concept_mask,1.0,0.9043464064598083,0.10054279900312912,37,37,student_concept_state_buffers
assist_09,2342,no_CRG,random_history_mask,1.0,0.9043464064598083,0.10054279900312912,37,17,student_concept_state_buffers
assist_09,2479,no_CRG,original,1.0,0.5256108045578003,0.6431942554062012,52,,student_concept_state_buffers
assist_09,2479,no_CRG,target_concept_mask,1.0,0.5256108045578003,0.6431942554062012,52,52,student_concept_state_buffers
assist_09,2479,no_CRG,random_history_mask,1.0,0.5256108045578003,0.6431942554062012,52,98,student_concept_state_buffers
assist_09,2516,no_CRG,original,0.0,0.8707746863365173,2.046197780636718,20,,student_concept_state_buffers
assist_09,2516,no_CRG,target_concept_mask,0.0,0.8707746863365173,2.046197780636718,20,20,student_concept_state_buffers
assist_09,2516,no_CRG,random_history_mask,0.0,0.8707746863365173,2.046197780636718,20,45,student_concept_state_buffers
assist_09,2611,no_CRG,original,1.0,0.8541962504386902,0.15759431014341913,82,,student_concept_state_buffers
assist_09,2611,no_CRG,target_concept_mask,1.0,0.8541962504386902,0.15759431014341913,82,82,student_concept_state_buffers
assist_09,2611,no_CRG,random_history_mask,1.0,0.8541962504386902,0.15759431014341913,82,18,student_concept_state_buffers
assist_09,2630,no_CRG,original,1.0,0.8201155066490173,0.1983100868768311,37,,student_concept_state_buffers
assist_09,2630,no_CRG,target_concept_mask,1.0,0.8201155066490173,0.1983100868768311,37,37,student_concept_state_buffers
assist_09,2630,no_CRG,random_history_mask,1.0,0.8201155066490173,0.1983100868768311,37,67,student_concept_state_buffers
assist_09,2634,no_CRG,original,0.0,0.6950802803039551,1.1877067511329675,30,,student_concept_state_buffers
assist_09,2634,no_CRG,target_concept_mask,0.0,0.6950802803039551,1.1877067511329675,30,30,student_concept_state_buffers
assist_09,2634,no_CRG,random_history_mask,0.0,0.6950802803039551,1.1877067511329675,30,61,student_concept_state_buffers
assist_09,2654,no_CRG,original,0.0,0.6625975370407104,1.086478809076849,"34,35,46",,student_concept_state_buffers
assist_09,2654,no_CRG,target_concept_mask,0.0,0.6625975370407104,1.086478809076849,"34,35,46","34,35,46",student_concept_state_buffers
assist_09,2654,no_CRG,random_history_mask,0.0,0.6625975370407104,1.086478809076849,"34,35,46","42,61,78",student_concept_state_buffers
assist_09,2669,no_CRG,original,1.0,0.44785046577453613,0.8032958840379475,"22,43",,student_concept_state_buffers
assist_09,2669,no_CRG,target_concept_mask,1.0,0.44785046577453613,0.8032958840379475,"22,43","22,43",student_concept_state_buffers
assist_09,2669,no_CRG,random_history_mask,1.0,0.44785046577453613,0.8032958840379475,"22,43","17,81",student_concept_state_buffers
assist_09,2730,no_CRG,original,0.0,0.876872718334198,2.094536648365733,81,,student_concept_state_buffers
assist_09,2730,no_CRG,target_concept_mask,0.0,0.876872718334198,2.094536648365733,81,81,student_concept_state_buffers
assist_09,2730,no_CRG,random_history_mask,0.0,0.876872718334198,2.094536648365733,81,53,student_concept_state_buffers
assist_09,2746,no_CRG,original,1.0,0.8712360262870789,0.13784235573091264,36,,student_concept_state_buffers
assist_09,2746,no_CRG,target_concept_mask,1.0,0.8712360262870789,0.13784235573091264,36,36,student_concept_state_buffers
assist_09,2746,no_CRG,random_history_mask,1.0,0.8712360262870789,0.13784235573091264,36,44,student_concept_state_buffers
assist_09,2947,no_CRG,original,0.0,0.6386213302612305,1.0178289237645846,49,,student_concept_state_buffers
assist_09,2947,no_CRG,target_concept_mask,0.0,0.6386213302612305,1.0178289237645846,49,49,student_concept_state_buffers
assist_09,2947,no_CRG,random_history_mask,0.0,0.6386213302612305,1.0178289237645846,49,56,student_concept_state_buffers
assist_09,2992,no_CRG,original,1.0,0.5210697650909424,0.6518713400687455,47,,student_concept_state_buffers
assist_09,2992,no_CRG,target_concept_mask,1.0,0.5210697650909424,0.6518713400687455,47,47,student_concept_state_buffers
assist_09,2992,no_CRG,random_history_mask,1.0,0.5210697650909424,0.6518713400687455,47,45,student_concept_state_buffers
assist_09,3111,no_CRG,original,1.0,0.8603562116622925,0.15040877588424462,81,,student_concept_state_buffers
assist_09,3111,no_CRG,target_concept_mask,1.0,0.8603562116622925,0.15040877588424462,81,81,student_concept_state_buffers
assist_09,3111,no_CRG,random_history_mask,1.0,0.8603562116622925,0.15040877588424462,81,53,student_concept_state_buffers
assist_09,3172,no_CRG,original,1.0,0.6216926574707031,0.4753094281824063,9,,student_concept_state_buffers
assist_09,3172,no_CRG,target_concept_mask,1.0,0.6216926574707031,0.4753094281824063,9,9,student_concept_state_buffers
assist_09,3172,no_CRG,random_history_mask,1.0,0.6216926574707031,0.4753094281824063,9,17,student_concept_state_buffers
assist_09,3312,no_CRG,original,1.0,0.3002874255180359,1.2030151779363674,8,,student_concept_state_buffers
assist_09,3312,no_CRG,target_concept_mask,1.0,0.3002874255180359,1.2030151779363674,8,8,student_concept_state_buffers
assist_09,3312,no_CRG,random_history_mask,1.0,0.3002874255180359,1.2030151779363674,8,37,student_concept_state_buffers
assist_09,3370,no_CRG,original,1.0,0.6998752951622009,0.35685310957757166,41,,student_concept_state_buffers
assist_09,3370,no_CRG,target_concept_mask,1.0,0.6998752951622009,0.35685310957757166,41,41,student_concept_state_buffers
assist_09,3370,no_CRG,random_history_mask,1.0,0.6998752951622009,0.35685310957757166,41,35,student_concept_state_buffers
assist_09,3816,no_CRG,original,1.0,0.8615854382514954,0.14898105410509146,37,,student_concept_state_buffers
assist_09,3816,no_CRG,target_concept_mask,1.0,0.8615854382514954,0.14898105410509146,37,37,student_concept_state_buffers
assist_09,3816,no_CRG,random_history_mask,1.0,0.8615854382514954,0.14898105410509146,37,24,student_concept_state_buffers
assist_09,4032,no_CRG,original,1.0,0.9512454271316528,0.04998317703813486,52,,student_concept_state_buffers
assist_09,4032,no_CRG,target_concept_mask,1.0,0.9512454271316528,0.04998317703813486,52,52,student_concept_state_buffers
assist_09,4032,no_CRG,random_history_mask,1.0,0.9512454271316528,0.04998317703813486,52,37,student_concept_state_buffers
assist_09,4109,no_CRG,original,1.0,0.9364221096038818,0.06568893236274582,44,,student_concept_state_buffers
assist_09,4109,no_CRG,target_concept_mask,1.0,0.9364221096038818,0.06568893236274582,44,44,student_concept_state_buffers
assist_09,4109,no_CRG,random_history_mask,1.0,0.9364221096038818,0.06568893236274582,44,38,student_concept_state_buffers
assist_09,4223,no_CRG,original,1.0,0.8774914741516113,0.13068803975585724,81,,student_concept_state_buffers
assist_09,4223,no_CRG,target_concept_mask,1.0,0.8774914741516113,0.13068803975585724,81,81,student_concept_state_buffers
assist_09,4223,no_CRG,random_history_mask,1.0,0.8774914741516113,0.13068803975585724,81,89,student_concept_state_buffers
assist_09,4234,no_CRG,original,0.0,0.77683025598526,1.499822613152973,99,,student_concept_state_buffers
assist_09,4234,no_CRG,target_concept_mask,0.0,0.77683025598526,1.499822613152973,99,99,student_concept_state_buffers
assist_09,4234,no_CRG,random_history_mask,0.0,0.77683025598526,1.499822613152973,99,33,student_concept_state_buffers
assist_09,4263,no_CRG,original,0.0,0.7932789921760559,1.5763851830904572,98,,student_concept_state_buffers
assist_09,4263,no_CRG,target_concept_mask,0.0,0.7932789921760559,1.5763851830904572,98,98,student_concept_state_buffers
assist_09,4263,no_CRG,random_history_mask,0.0,0.7932789921760559,1.5763851830904572,98,87,student_concept_state_buffers
assist_09,4540,no_CRG,original,1.0,0.8638100624084473,0.1464023695207838,56,,student_concept_state_buffers
assist_09,4540,no_CRG,target_concept_mask,1.0,0.8638100624084473,0.1464023695207838,56,56,student_concept_state_buffers
assist_09,4540,no_CRG,random_history_mask,1.0,0.8638100624084473,0.1464023695207838,56,79,student_concept_state_buffers
assist_09,4579,no_CRG,original,1.0,0.8824580311775208,0.12504404804489605,79,,student_concept_state_buffers
assist_09,4579,no_CRG,target_concept_mask,1.0,0.8824580311775208,0.12504404804489605,79,79,student_concept_state_buffers
assist_09,4579,no_CRG,random_history_mask,1.0,0.8824580311775208,0.12504404804489605,79,45,student_concept_state_buffers
assist_09,4606,no_CRG,original,1.0,0.41303732991218567,0.8842173029092053,30,,student_concept_state_buffers
assist_09,4606,no_CRG,target_concept_mask,1.0,0.41303732991218567,0.8842173029092053,30,30,student_concept_state_buffers
assist_09,4606,no_CRG,random_history_mask,1.0,0.41303732991218567,0.8842173029092053,30,33,student_concept_state_buffers
assist_09,4717,no_CRG,original,1.0,0.13046735525131226,2.0366322348433923,51,,student_concept_state_buffers
assist_09,4717,no_CRG,target_concept_mask,1.0,0.13046735525131226,2.0366322348433923,51,51,student_concept_state_buffers
assist_09,4717,no_CRG,random_history_mask,1.0,0.13046735525131226,2.0366322348433923,51,60,student_concept_state_buffers
assist_09,4871,no_CRG,original,0.0,0.7003832459449768,1.2052511074906567,7,,student_concept_state_buffers
assist_09,4871,no_CRG,target_concept_mask,0.0,0.7003832459449768,1.2052511074906567,7,7,student_concept_state_buffers
assist_09,4871,no_CRG,random_history_mask,0.0,0.7003832459449768,1.2052511074906567,7,6,student_concept_state_buffers
assist_09,4884,no_CRG,original,0.0,0.26499709486961365,0.3078808272187629,51,,student_concept_state_buffers
assist_09,4884,no_CRG,target_concept_mask,0.0,0.26499709486961365,0.3078808272187629,51,51,student_concept_state_buffers
assist_09,4884,no_CRG,random_history_mask,0.0,0.26499709486961365,0.3078808272187629,51,1,student_concept_state_buffers
assist_09,4904,no_CRG,original,1.0,0.5389171838760376,0.6181933676035085,30,,student_concept_state_buffers
assist_09,4904,no_CRG,target_concept_mask,1.0,0.5389171838760376,0.6181933676035085,30,30,student_concept_state_buffers
assist_09,4904,no_CRG,random_history_mask,1.0,0.5389171838760376,0.6181933676035085,30,48,student_concept_state_buffers
assist_09,4980,no_CRG,original,1.0,0.871662974357605,0.13735242707881262,98,,student_concept_state_buffers
assist_09,4980,no_CRG,target_concept_mask,1.0,0.871662974357605,0.13735242707881262,98,98,student_concept_state_buffers
assist_09,4980,no_CRG,random_history_mask,1.0,0.871662974357605,0.13735242707881262,98,40,student_concept_state_buffers
assist_09,5235,no_CRG,original,1.0,0.7691344022750854,0.2624895493577041,60,,student_concept_state_buffers
assist_09,5235,no_CRG,target_concept_mask,1.0,0.7691344022750854,0.2624895493577041,60,60,student_concept_state_buffers
assist_09,5235,no_CRG,random_history_mask,1.0,0.7691344022750854,0.2624895493577041,60,104,student_concept_state_buffers
assist_09,5497,no_CRG,original,0.0,0.6691321730613708,1.1060362977370994,48,,student_concept_state_buffers
assist_09,5497,no_CRG,target_concept_mask,0.0,0.6691321730613708,1.1060362977370994,48,48,student_concept_state_buffers
assist_09,5497,no_CRG,random_history_mask,0.0,0.6691321730613708,1.1060362977370994,48,98,student_concept_state_buffers
assist_09,5544,no_CRG,original,1.0,0.934053361415863,0.06822171024837448,99,,student_concept_state_buffers
assist_09,5544,no_CRG,target_concept_mask,1.0,0.934053361415863,0.06822171024837448,99,99,student_concept_state_buffers
assist_09,5544,no_CRG,random_history_mask,1.0,0.934053361415863,0.06822171024837448,99,47,student_concept_state_buffers
assist_09,5561,no_CRG,original,1.0,0.6672619581222534,0.4045725693560259,98,,student_concept_state_buffers
assist_09,5561,no_CRG,target_concept_mask,1.0,0.6672619581222534,0.4045725693560259,98,98,student_concept_state_buffers
assist_09,5561,no_CRG,random_history_mask,1.0,0.6672619581222534,0.4045725693560259,98,45,student_concept_state_buffers
assist_09,5630,no_CRG,original,1.0,0.9529574513435364,0.048185023393337134,46,,student_concept_state_buffers
assist_09,5630,no_CRG,target_concept_mask,1.0,0.9529574513435364,0.048185023393337134,46,46,student_concept_state_buffers
assist_09,5630,no_CRG,random_history_mask,1.0,0.9529574513435364,0.048185023393337134,46,68,student_concept_state_buffers
assist_09,5725,no_CRG,original,1.0,0.6296377182006836,0.4626106754766024,98,,student_concept_state_buffers
