dataset,event_id,variant,mask_type,label,pred_prob,bce,query_concepts_mapped,masked_concepts,counterfactual_scope
assist_17,3826,no_CRG,random_history_mask,1.0,0.7283125519752502,0.31702499328471656,57,25,student_concept_state_buffers
assist_17,3827,no_CRG,original,0.0,0.35525083541870117,0.43889392994653387,79,,student_concept_state_buffers
assist_17,3827,no_CRG,target_concept_mask,0.0,0.35525083541870117,0.43889392994653387,79,79,student_concept_state_buffers
assist_17,3827,no_CRG,random_history_mask,0.0,0.35525083541870117,0.43889392994653387,79,7,student_concept_state_buffers
assist_17,3868,no_CRG,original,0.0,0.317852646112442,0.382509583057875,10,,student_concept_state_buffers
assist_17,3868,no_CRG,target_concept_mask,0.0,0.317852646112442,0.382509583057875,10,10,student_concept_state_buffers
assist_17,3868,no_CRG,random_history_mask,0.0,0.317852646112442,0.382509583057875,10,11,student_concept_state_buffers
assist_17,3939,no_CRG,original,1.0,0.5043455362319946,0.6844936580568034,2,,student_concept_state_buffers
assist_17,3939,no_CRG,target_concept_mask,1.0,0.5043455362319946,0.6844936580568034,2,2,student_concept_state_buffers
assist_17,3939,no_CRG,random_history_mask,1.0,0.5043455362319946,0.6844936580568034,2,51,student_concept_state_buffers
assist_17,4343,no_CRG,original,1.0,0.17973394691944122,1.716277594188682,62,,student_concept_state_buffers
assist_17,4343,no_CRG,target_concept_mask,1.0,0.17973394691944122,1.716277594188682,62,62,student_concept_state_buffers
assist_17,4343,no_CRG,random_history_mask,1.0,0.17973394691944122,1.716277594188682,62,85,student_concept_state_buffers
assist_17,4524,no_CRG,original,0.0,0.03688604757189751,0.0375835435219127,57,,student_concept_state_buffers
assist_17,4524,no_CRG,target_concept_mask,0.0,0.03688604757189751,0.0375835435219127,57,57,student_concept_state_buffers
assist_17,4524,no_CRG,random_history_mask,0.0,0.03688604757189751,0.0375835435219127,57,34,student_concept_state_buffers
assist_17,4660,no_CRG,original,0.0,0.10007202625274658,0.1054405480300496,35,,student_concept_state_buffers
assist_17,4660,no_CRG,target_concept_mask,0.0,0.10007202625274658,0.1054405480300496,35,35,student_concept_state_buffers
assist_17,4660,no_CRG,random_history_mask,0.0,0.10007202625274658,0.1054405480300496,35,71,student_concept_state_buffers
assist_17,4743,no_CRG,original,0.0,0.10555723309516907,0.11155436141763306,20,,student_concept_state_buffers
assist_17,4743,no_CRG,target_concept_mask,0.0,0.10555723309516907,0.11155436141763306,20,20,student_concept_state_buffers
assist_17,4743,no_CRG,random_history_mask,0.0,0.10555723309516907,0.11155436141763306,20,79,student_concept_state_buffers
assist_17,4836,no_CRG,original,1.0,0.5811541676521301,0.5427392085301448,20,,student_concept_state_buffers
assist_17,4836,no_CRG,target_concept_mask,1.0,0.5811541676521301,0.5427392085301448,20,20,student_concept_state_buffers
assist_17,4836,no_CRG,random_history_mask,1.0,0.5811541676521301,0.5427392085301448,20,79,student_concept_state_buffers
assist_17,4911,no_CRG,original,0.0,0.15548671782016754,0.1689948149955216,12,,student_concept_state_buffers
assist_17,4911,no_CRG,target_concept_mask,0.0,0.15548671782016754,0.1689948149955216,12,12,student_concept_state_buffers
assist_17,4911,no_CRG,random_history_mask,0.0,0.15548671782016754,0.1689948149955216,12,5,student_concept_state_buffers
assist_17,5001,no_CRG,original,0.0,0.1905435472726822,0.21139230258346253,5,,student_concept_state_buffers
assist_17,5001,no_CRG,target_concept_mask,0.0,0.1905435472726822,0.21139230258346253,5,5,student_concept_state_buffers
assist_17,5001,no_CRG,random_history_mask,0.0,0.1905435472726822,0.21139230258346253,5,57,student_concept_state_buffers
assist_17,5019,no_CRG,original,1.0,0.15851756930351257,1.841889844467141,0,,student_concept_state_buffers
assist_17,5019,no_CRG,target_concept_mask,1.0,0.15851756930351257,1.841889844467141,0,0,student_concept_state_buffers
assist_17,5019,no_CRG,random_history_mask,1.0,0.15851756930351257,1.841889844467141,0,53,student_concept_state_buffers
assist_17,5141,no_CRG,original,0.0,0.06476891040802002,0.0669616255872986,13,,student_concept_state_buffers
assist_17,5141,no_CRG,target_concept_mask,0.0,0.06476891040802002,0.0669616255872986,13,13,student_concept_state_buffers
assist_17,5141,no_CRG,random_history_mask,0.0,0.06476891040802002,0.0669616255872986,13,49,student_concept_state_buffers
assist_17,5233,no_CRG,original,1.0,0.588336169719696,0.5304567772411631,68,,student_concept_state_buffers
assist_17,5233,no_CRG,target_concept_mask,1.0,0.588336169719696,0.5304567772411631,68,68,student_concept_state_buffers
assist_17,5233,no_CRG,random_history_mask,1.0,0.588336169719696,0.5304567772411631,68,58,student_concept_state_buffers
assist_17,5348,no_CRG,original,1.0,0.5114451050758362,0.6705150208046811,63,,student_concept_state_buffers
assist_17,5348,no_CRG,target_concept_mask,1.0,0.5114451050758362,0.6705150208046811,63,63,student_concept_state_buffers
assist_17,5348,no_CRG,random_history_mask,1.0,0.5114451050758362,0.6705150208046811,63,34,student_concept_state_buffers
assist_17,5427,no_CRG,original,1.0,0.3475567698478699,1.0568272608514484,39,,student_concept_state_buffers
assist_17,5427,no_CRG,target_concept_mask,1.0,0.3475567698478699,1.0568272608514484,39,39,student_concept_state_buffers
assist_17,5427,no_CRG,random_history_mask,1.0,0.3475567698478699,1.0568272608514484,39,35,student_concept_state_buffers
assist_17,5475,no_CRG,original,0.0,0.5936753749847412,0.9006028698623104,63,,student_concept_state_buffers
assist_17,5475,no_CRG,target_concept_mask,0.0,0.5936753749847412,0.9006028698623104,63,63,student_concept_state_buffers
assist_17,5475,no_CRG,random_history_mask,0.0,0.5936753749847412,0.9006028698623104,63,6,student_concept_state_buffers
assist_17,5634,no_CRG,original,1.0,0.4256633520126343,0.854106498619128,79,,student_concept_state_buffers
assist_17,5634,no_CRG,target_concept_mask,1.0,0.4256633520126343,0.854106498619128,79,79,student_concept_state_buffers
assist_17,5634,no_CRG,random_history_mask,1.0,0.4256633520126343,0.854106498619128,79,44,student_concept_state_buffers
assist_17,5773,no_CRG,original,0.0,0.12974657118320465,0.13897081226181482,45,,student_concept_state_buffers
assist_17,5773,no_CRG,target_concept_mask,0.0,0.12974657118320465,0.13897081226181482,45,45,student_concept_state_buffers
assist_17,5773,no_CRG,random_history_mask,0.0,0.12974657118320465,0.13897081226181482,45,57,student_concept_state_buffers
assist_17,5861,no_CRG,original,0.0,0.38920772075653076,0.4929983461178953,32,,student_concept_state_buffers
assist_17,5861,no_CRG,target_concept_mask,0.0,0.38920772075653076,0.4929983461178953,32,32,student_concept_state_buffers
assist_17,5861,no_CRG,random_history_mask,0.0,0.38920772075653076,0.4929983461178953,32,34,student_concept_state_buffers
assist_17,5867,no_CRG,original,1.0,0.3702254295349121,0.993643189859602,33,,student_concept_state_buffers
assist_17,5867,no_CRG,target_concept_mask,1.0,0.3702254295349121,0.993643189859602,33,33,student_concept_state_buffers
assist_17,5867,no_CRG,random_history_mask,1.0,0.3702254295349121,0.993643189859602,33,3,student_concept_state_buffers
assist_17,6029,no_CRG,original,0.0,0.16162636876106262,0.1762914171993969,20,,student_concept_state_buffers
assist_17,6029,no_CRG,target_concept_mask,0.0,0.16162636876106262,0.1762914171993969,20,20,student_concept_state_buffers
assist_17,6029,no_CRG,random_history_mask,0.0,0.16162636876106262,0.1762914171993969,20,25,student_concept_state_buffers
assist_17,6096,no_CRG,original,0.0,0.27376458048820496,0.3198810474212743,70,,student_concept_state_buffers
assist_17,6096,no_CRG,target_concept_mask,0.0,0.27376458048820496,0.3198810474212743,70,70,student_concept_state_buffers
assist_17,6096,no_CRG,random_history_mask,0.0,0.27376458048820496,0.3198810474212743,70,5,student_concept_state_buffers
assist_17,6218,no_CRG,original,0.0,0.10267839580774307,0.10834094807923922,20,,student_concept_state_buffers
assist_17,6218,no_CRG,target_concept_mask,0.0,0.10267839580774307,0.10834094807923922,20,20,student_concept_state_buffers
assist_17,6218,no_CRG,random_history_mask,0.0,0.10267839580774307,0.10834094807923922,20,0,student_concept_state_buffers
assist_17,6240,no_CRG,original,0.0,0.08033716678619385,0.08374816174849169,72,,student_concept_state_buffers
assist_17,6240,no_CRG,target_concept_mask,0.0,0.08033716678619385,0.08374816174849169,72,72,student_concept_state_buffers
assist_17,6240,no_CRG,random_history_mask,0.0,0.08033716678619385,0.08374816174849169,72,65,student_concept_state_buffers
assist_17,6296,no_CRG,original,0.0,0.3198208212852478,0.38539901741158483,32,,student_concept_state_buffers
assist_17,6296,no_CRG,target_concept_mask,0.0,0.3198208212852478,0.38539901741158483,32,32,student_concept_state_buffers
assist_17,6296,no_CRG,random_history_mask,0.0,0.3198208212852478,0.38539901741158483,32,35,student_concept_state_buffers
assist_17,6434,no_CRG,original,0.0,0.3461574614048004,0.4248887231878939,25,,student_concept_state_buffers
assist_17,6434,no_CRG,target_concept_mask,0.0,0.3461574614048004,0.4248887231878939,25,25,student_concept_state_buffers
assist_17,6434,no_CRG,random_history_mask,0.0,0.3461574614048004,0.4248887231878939,25,24,student_concept_state_buffers
assist_17,6444,no_CRG,original,0.0,0.12677501142024994,0.13556203746919213,14,,student_concept_state_buffers
assist_17,6444,no_CRG,target_concept_mask,0.0,0.12677501142024994,0.13556203746919213,14,14,student_concept_state_buffers
assist_17,6444,no_CRG,random_history_mask,0.0,0.12677501142024994,0.13556203746919213,14,57,student_concept_state_buffers
assist_17,6454,no_CRG,original,1.0,0.38199761509895325,0.9623409135915082,11,,student_concept_state_buffers
assist_17,6454,no_CRG,target_concept_mask,1.0,0.38199761509895325,0.9623409135915082,11,11,student_concept_state_buffers
assist_17,6454,no_CRG,random_history_mask,1.0,0.38199761509895325,0.9623409135915082,11,62,student_concept_state_buffers
assist_17,6601,no_CRG,original,0.0,0.25337493419647217,0.2921921397950279,32,,student_concept_state_buffers
assist_17,6601,no_CRG,target_concept_mask,0.0,0.25337493419647217,0.2921921397950279,32,32,student_concept_state_buffers
assist_17,6601,no_CRG,random_history_mask,0.0,0.25337493419647217,0.2921921397950279,32,1,student_concept_state_buffers
assist_17,7193,no_CRG,original,1.0,0.688534677028656,0.37318959602706187,68,,student_concept_state_buffers
assist_17,7193,no_CRG,target_concept_mask,1.0,0.688534677028656,0.37318959602706187,68,68,student_concept_state_buffers
assist_17,7193,no_CRG,random_history_mask,1.0,0.688534677028656,0.37318959602706187,68,36,student_concept_state_buffers
assist_17,7282,no_CRG,original,1.0,0.6610289216041565,0.4139576857697058,37,,student_concept_state_buffers
assist_17,7282,no_CRG,target_concept_mask,1.0,0.6610289216041565,0.4139576857697058,37,37,student_concept_state_buffers
assist_17,7282,no_CRG,random_history_mask,1.0,0.6610289216041565,0.4139576857697058,37,36,student_concept_state_buffers
assist_17,7310,no_CRG,original,0.0,0.5942624807357788,0.902048832729727,37,,student_concept_state_buffers
assist_17,7310,no_CRG,target_concept_mask,0.0,0.5942624807357788,0.902048832729727,37,37,student_concept_state_buffers
assist_17,7310,no_CRG,random_history_mask,0.0,0.5942624807357788,0.902048832729727,37,38,student_concept_state_buffers
assist_17,7514,no_CRG,original,0.0,0.1264626532793045,0.13520439506076323,35,,student_concept_state_buffers
assist_17,7514,no_CRG,target_concept_mask,0.0,0.1264626532793045,0.13520439506076323,35,35,student_concept_state_buffers
assist_17,7514,no_CRG,random_history_mask,0.0,0.1264626532793045,0.13520439506076323,35,20,student_concept_state_buffers
assist_17,7652,no_CRG,original,1.0,0.33737149834632874,1.0865705868120852,1,,student_concept_state_buffers
assist_17,7652,no_CRG,target_concept_mask,1.0,0.33737149834632874,1.0865705868120852,1,1,student_concept_state_buffers
assist_17,7652,no_CRG,random_history_mask,1.0,0.33737149834632874,1.0865705868120852,1,46,student_concept_state_buffers
assist_17,7686,no_CRG,original,0.0,0.49992430210113525,0.6929957962214031,57,,student_concept_state_buffers
assist_17,7686,no_CRG,target_concept_mask,0.0,0.49992430210113525,0.6929957962214031,57,57,student_concept_state_buffers
assist_17,7686,no_CRG,random_history_mask,0.0,0.49992430210113525,0.6929957962214031,57,39,student_concept_state_buffers
assist_17,7838,no_CRG,original,1.0,0.4044950604438782,0.9051157540689597,7,,student_concept_state_buffers
assist_17,7838,no_CRG,target_concept_mask,1.0,0.4044950604438782,0.9051157540689597,7,7,student_concept_state_buffers
assist_17,7838,no_CRG,random_history_mask,1.0,0.4044950604438782,0.9051157540689597,7,48,student_concept_state_buffers
assist_17,7971,no_CRG,original,0.0,0.3114740252494812,0.37320223494478283,10,,student_concept_state_buffers
assist_17,7971,no_CRG,target_concept_mask,0.0,0.3114740252494812,0.37320223494478283,10,10,student_concept_state_buffers
assist_17,7971,no_CRG,random_history_mask,0.0,0.3114740252494812,0.37320223494478283,10,45,student_concept_state_buffers
assist_17,7993,no_CRG,original,0.0,0.23874877393245697,0.2727918493615696,57,,student_concept_state_buffers
assist_17,7993,no_CRG,target_concept_mask,0.0,0.23874877393245697,0.2727918493615696,57,57,student_concept_state_buffers
assist_17,7993,no_CRG,random_history_mask,0.0,0.23874877393245697,0.2727918493615696,57,29,student_concept_state_buffers
assist_17,8133,no_CRG,original,0.0,0.24620245397090912,0.28263145362124786,46,,student_concept_state_buffers
assist_17,8133,no_CRG,target_concept_mask,0.0,0.24620245397090912,0.28263145362124786,46,46,student_concept_state_buffers
assist_17,8133,no_CRG,random_history_mask,0.0,0.24620245397090912,0.28263145362124786,46,2,student_concept_state_buffers
assist_17,8315,no_CRG,original,1.0,0.4380527138710022,0.82541602454367,4,,student_concept_state_buffers
assist_17,8315,no_CRG,target_concept_mask,1.0,0.4380527138710022,0.82541602454367,4,4,student_concept_state_buffers
assist_17,8315,no_CRG,random_history_mask,1.0,0.4380527138710022,0.82541602454367,4,7,student_concept_state_buffers
assist_17,8528,no_CRG,original,0.0,0.33812522888183594,0.41267890843477667,35,,student_concept_state_buffers
assist_17,8528,no_CRG,target_concept_mask,0.0,0.33812522888183594,0.41267890843477667,35,35,student_concept_state_buffers
assist_17,8528,no_CRG,random_history_mask,0.0,0.33812522888183594,0.41267890843477667,35,44,student_concept_state_buffers
assist_17,8703,no_CRG,original,1.0,0.17739222943782806,1.729392012558529,57,,student_concept_state_buffers
assist_17,8703,no_CRG,target_concept_mask,1.0,0.17739222943782806,1.729392012558529,57,57,student_concept_state_buffers
assist_17,8703,no_CRG,random_history_mask,1.0,0.17739222943782806,1.729392012558529,57,20,student_concept_state_buffers
assist_17,8706,no_CRG,original,0.0,0.32657817006111145,0.3953833552889315,20,,student_concept_state_buffers
assist_17,8706,no_CRG,target_concept_mask,0.0,0.32657817006111145,0.3953833552889315,20,20,student_concept_state_buffers
assist_17,8706,no_CRG,random_history_mask,0.0,0.32657817006111145,0.3953833552889315,20,59,student_concept_state_buffers
assist_17,8827,no_CRG,original,1.0,0.4670361280441284,0.7613486623266615,54,,student_concept_state_buffers
assist_17,8827,no_CRG,target_concept_mask,1.0,0.4670361280441284,0.7613486623266615,54,54,student_concept_state_buffers
assist_17,8827,no_CRG,random_history_mask,1.0,0.4670361280441284,0.7613486623266615,54,42,student_concept_state_buffers
assist_17,8840,no_CRG,original,1.0,0.4267747700214386,0.8514988755908952,71,,student_concept_state_buffers
assist_17,8840,no_CRG,target_concept_mask,1.0,0.4267747700214386,0.8514988755908952,71,71,student_concept_state_buffers
assist_17,8840,no_CRG,random_history_mask,1.0,0.4267747700214386,0.8514988755908952,71,52,student_concept_state_buffers
assist_17,9022,no_CRG,original,1.0,0.3044520318508148,1.189241735109079,14,,student_concept_state_buffers
assist_17,9022,no_CRG,target_concept_mask,1.0,0.3044520318508148,1.189241735109079,14,14,student_concept_state_buffers
assist_17,9022,no_CRG,random_history_mask,1.0,0.3044520318508148,1.189241735109079,14,64,student_concept_state_buffers
assist_17,9078,no_CRG,original,0.0,0.1315077394247055,0.14099660459538124,11,,student_concept_state_buffers
assist_17,9078,no_CRG,target_concept_mask,0.0,0.1315077394247055,0.14099660459538124,11,11,student_concept_state_buffers
assist_17,9078,no_CRG,random_history_mask,0.0,0.1315077394247055,0.14099660459538124,11,14,student_concept_state_buffers
assist_17,9163,no_CRG,original,1.0,0.6571877002716064,0.4197856083447268,32,,student_concept_state_buffers
assist_17,9163,no_CRG,target_concept_mask,1.0,0.6571877002716064,0.4197856083447268,32,32,student_concept_state_buffers
assist_17,9163,no_CRG,random_history_mask,1.0,0.6571877002716064,0.4197856083447268,32,39,student_concept_state_buffers
assist_17,9187,no_CRG,original,0.0,0.39882296323776245,0.5088658175043851,46,,student_concept_state_buffers
assist_17,9187,no_CRG,target_concept_mask,0.0,0.39882296323776245,0.5088658175043851,46,46,student_concept_state_buffers
assist_17,9187,no_CRG,random_history_mask,0.0,0.39882296323776245,0.5088658175043851,46,0,student_concept_state_buffers
assist_17,9487,no_CRG,original,0.0,0.1143210232257843,0.12140072273123208,58,,student_concept_state_buffers
assist_17,9487,no_CRG,target_concept_mask,0.0,0.1143210232257843,0.12140072273123208,58,58,student_concept_state_buffers
assist_17,9487,no_CRG,random_history_mask,0.0,0.1143210232257843,0.12140072273123208,58,48,student_concept_state_buffers
assist_17,9640,no_CRG,original,0.0,0.5186852812767029,0.7312339219578361,14,,student_concept_state_buffers
assist_17,9640,no_CRG,target_concept_mask,0.0,0.5186852812767029,0.7312339219578361,14,14,student_concept_state_buffers
assist_17,9640,no_CRG,random_history_mask,0.0,0.5186852812767029,0.7312339219578361,14,33,student_concept_state_buffers
assist_17,9955,no_CRG,original,1.0,0.3354435861110687,1.0923014854092206,20,,student_concept_state_buffers
assist_17,9955,no_CRG,target_concept_mask,1.0,0.3354435861110687,1.0923014854092206,20,20,student_concept_state_buffers
assist_17,9955,no_CRG,random_history_mask,1.0,0.3354435861110687,1.0923014854092206,20,57,student_concept_state_buffers
assist_17,10132,no_CRG,original,0.0,0.22853964567184448,0.25946999627876716,62,,student_concept_state_buffers
assist_17,10132,no_CRG,target_concept_mask,0.0,0.22853964567184448,0.25946999627876716,62,62,student_concept_state_buffers
assist_17,10132,no_CRG,random_history_mask,0.0,0.22853964567184448,0.25946999627876716,62,48,student_concept_state_buffers
assist_17,10460,no_CRG,original,1.0,0.46102312207221985,0.7743070809044039,78,,student_concept_state_buffers
assist_17,10460,no_CRG,target_concept_mask,1.0,0.46102312207221985,0.7743070809044039,78,78,student_concept_state_buffers
assist_17,10460,no_CRG,random_history_mask,1.0,0.46102312207221985,0.7743070809044039,78,62,student_concept_state_buffers
assist_17,10780,no_CRG,original,1.0,0.7968294024467468,0.22711467273148336,14,,student_concept_state_buffers
assist_17,10780,no_CRG,target_concept_mask,1.0,0.7968294024467468,0.22711467273148336,14,14,student_concept_state_buffers
assist_17,10780,no_CRG,random_history_mask,1.0,0.7968294024467468,0.22711467273148336,14,88,student_concept_state_buffers
assist_17,10998,no_CRG,original,1.0,0.2674240171909332,1.3189198008796787,58,,student_concept_state_buffers
assist_17,10998,no_CRG,target_concept_mask,1.0,0.2674240171909332,1.3189198008796787,58,58,student_concept_state_buffers
assist_17,10998,no_CRG,random_history_mask,1.0,0.2674240171909332,1.3189198008796787,58,37,student_concept_state_buffers
assist_17,11213,no_CRG,original,0.0,0.49713757634162903,0.6874386579070976,20,,student_concept_state_buffers
assist_17,11213,no_CRG,target_concept_mask,0.0,0.49713757634162903,0.6874386579070976,20,20,student_concept_state_buffers
assist_17,11213,no_CRG,random_history_mask,0.0,0.49713757634162903,0.6874386579070976,20,57,student_concept_state_buffers
assist_17,11344,no_CRG,original,0.0,0.27410346269607544,0.32034778491359633,33,,student_concept_state_buffers
assist_17,11344,no_CRG,target_concept_mask,0.0,0.27410346269607544,0.32034778491359633,33,33,student_concept_state_buffers
assist_17,11344,no_CRG,random_history_mask,0.0,0.27410346269607544,0.32034778491359633,33,13,student_concept_state_buffers
assist_17,11595,no_CRG,original,1.0,0.5078816413879395,0.6775068479437205,14,,student_concept_state_buffers
assist_17,11595,no_CRG,target_concept_mask,1.0,0.5078816413879395,0.6775068479437205,14,14,student_concept_state_buffers
assist_17,11595,no_CRG,random_history_mask,1.0,0.5078816413879395,0.6775068479437205,14,41,student_concept_state_buffers
assist_17,11790,no_CRG,original,1.0,0.202328160405159,1.5978643432841684,64,,student_concept_state_buffers
assist_17,11790,no_CRG,target_concept_mask,1.0,0.202328160405159,1.5978643432841684,64,64,student_concept_state_buffers
assist_17,11790,no_CRG,random_history_mask,1.0,0.202328160405159,1.5978643432841684,64,28,student_concept_state_buffers
assist_17,11886,no_CRG,original,0.0,0.09728774428367615,0.10235143003780592,52,,student_concept_state_buffers
assist_17,11886,no_CRG,target_concept_mask,0.0,0.09728774428367615,0.10235143003780592,52,52,student_concept_state_buffers
assist_17,11886,no_CRG,random_history_mask,0.0,0.09728774428367615,0.10235143003780592,52,4,student_concept_state_buffers
assist_17,11937,no_CRG,original,1.0,0.29115259647369385,1.2339077627456636,59,,student_concept_state_buffers
assist_17,11937,no_CRG,target_concept_mask,1.0,0.29115259647369385,1.2339077627456636,59,59,student_concept_state_buffers
assist_17,11937,no_CRG,random_history_mask,1.0,0.29115259647369385,1.2339077627456636,59,67,student_concept_state_buffers
assist_17,12070,no_CRG,original,1.0,0.6706163287162781,0.39955809583356994,10,,student_concept_state_buffers
assist_17,12070,no_CRG,target_concept_mask,1.0,0.6706163287162781,0.39955809583356994,10,10,student_concept_state_buffers
assist_17,12070,no_CRG,random_history_mask,1.0,0.6706163287162781,0.39955809583356994,10,11,student_concept_state_buffers
assist_17,12187,no_CRG,original,1.0,0.8299474716186523,0.18639286740065616,32,,student_concept_state_buffers
assist_17,12187,no_CRG,target_concept_mask,1.0,0.8299474716186523,0.18639286740065616,32,32,student_concept_state_buffers
assist_17,12187,no_CRG,random_history_mask,1.0,0.8299474716186523,0.18639286740065616,32,25,student_concept_state_buffers
assist_17,12195,no_CRG,original,0.0,0.331432044506073,0.40261723391329163,58,,student_concept_state_buffers
assist_17,12195,no_CRG,target_concept_mask,0.0,0.331432044506073,0.40261723391329163,58,58,student_concept_state_buffers
assist_17,12195,no_CRG,random_history_mask,0.0,0.331432044506073,0.40261723391329163,58,4,student_concept_state_buffers
assist_17,12266,no_CRG,original,1.0,0.7982136607170105,0.22537897211028188,71,,student_concept_state_buffers
assist_17,12266,no_CRG,target_concept_mask,1.0,0.7982136607170105,0.22537897211028188,71,71,student_concept_state_buffers
assist_17,12266,no_CRG,random_history_mask,1.0,0.7982136607170105,0.22537897211028188,71,34,student_concept_state_buffers
assist_17,12287,no_CRG,original,1.0,0.7713149189949036,0.2596585335676355,14,,student_concept_state_buffers
assist_17,12287,no_CRG,target_concept_mask,1.0,0.7713149189949036,0.2596585335676355,14,14,student_concept_state_buffers
assist_17,12287,no_CRG,random_history_mask,1.0,0.7713149189949036,0.2596585335676355,14,58,student_concept_state_buffers
assist_17,12434,no_CRG,original,1.0,0.7289893627166748,0.31609613868943703,51,,student_concept_state_buffers
assist_17,12434,no_CRG,target_concept_mask,1.0,0.7289893627166748,0.31609613868943703,51,51,student_concept_state_buffers
assist_17,12434,no_CRG,random_history_mask,1.0,0.7289893627166748,0.31609613868943703,51,46,student_concept_state_buffers
assist_17,12813,no_CRG,original,1.0,0.455980509519577,0.7853052126628577,28,,student_concept_state_buffers
assist_17,12813,no_CRG,target_concept_mask,1.0,0.455980509519577,0.7853052126628577,28,28,student_concept_state_buffers
assist_17,12813,no_CRG,random_history_mask,1.0,0.455980509519577,0.7853052126628577,28,7,student_concept_state_buffers
assist_17,13021,no_CRG,original,0.0,0.3690798878669739,0.46057602963349054,12,,student_concept_state_buffers
assist_17,13021,no_CRG,target_concept_mask,0.0,0.3690798878669739,0.46057602963349054,12,12,student_concept_state_buffers
assist_17,13021,no_CRG,random_history_mask,0.0,0.3690798878669739,0.46057602963349054,12,79,student_concept_state_buffers
assist_17,13044,no_CRG,original,0.0,0.31491950154304504,0.37821893162882075,2,,student_concept_state_buffers
assist_17,13044,no_CRG,target_concept_mask,0.0,0.31491950154304504,0.37821893162882075,2,2,student_concept_state_buffers
assist_17,13044,no_CRG,random_history_mask,0.0,0.31491950154304504,0.37821893162882075,2,41,student_concept_state_buffers
assist_17,13085,no_CRG,original,1.0,0.6443244218826294,0.4395529190352879,38,,student_concept_state_buffers
assist_17,13085,no_CRG,target_concept_mask,1.0,0.6443244218826294,0.4395529190352879,38,38,student_concept_state_buffers
assist_17,13085,no_CRG,random_history_mask,1.0,0.6443244218826294,0.4395529190352879,38,92,student_concept_state_buffers
assist_17,13379,no_CRG,original,1.0,0.3923324644565582,0.9356456750316112,20,,student_concept_state_buffers
assist_17,13379,no_CRG,target_concept_mask,1.0,0.3923324644565582,0.9356456750316112,20,20,student_concept_state_buffers
assist_17,13379,no_CRG,random_history_mask,1.0,0.3923324644565582,0.9356456750316112,20,13,student_concept_state_buffers
assist_17,13402,no_CRG,original,0.0,0.2280917763710022,0.2588896173338922,36,,student_concept_state_buffers
assist_17,13402,no_CRG,target_concept_mask,0.0,0.2280917763710022,0.2588896173338922,36,36,student_concept_state_buffers
assist_17,13402,no_CRG,random_history_mask,0.0,0.2280917763710022,0.2588896173338922,36,3,student_concept_state_buffers
assist_17,13683,no_CRG,original,1.0,0.49657800793647766,0.7000146921555516,20,,student_concept_state_buffers
assist_17,13683,no_CRG,target_concept_mask,1.0,0.49657800793647766,0.7000146921555516,20,20,student_concept_state_buffers
assist_17,13683,no_CRG,random_history_mask,1.0,0.49657800793647766,0.7000146921555516,20,36,student_concept_state_buffers
assist_17,13726,no_CRG,original,1.0,0.9473843574523926,0.05405039965645663,14,,student_concept_state_buffers
assist_17,13726,no_CRG,target_concept_mask,1.0,0.9473843574523926,0.05405039965645663,14,14,student_concept_state_buffers
assist_17,13726,no_CRG,random_history_mask,1.0,0.9473843574523926,0.05405039965645663,14,75,student_concept_state_buffers
assist_17,13830,no_CRG,original,0.0,0.5505651831626892,0.7997644481835567,51,,student_concept_state_buffers
assist_17,13830,no_CRG,target_concept_mask,0.0,0.5505651831626892,0.7997644481835567,51,51,student_concept_state_buffers
assist_17,13830,no_CRG,random_history_mask,0.0,0.5505651831626892,0.7997644481835567,51,6,student_concept_state_buffers
assist_17,14113,no_CRG,original,0.0,0.42648202180862427,0.5559659947063652,3,,student_concept_state_buffers
assist_17,14113,no_CRG,target_concept_mask,0.0,0.42648202180862427,0.5559659947063652,3,3,student_concept_state_buffers
assist_17,14113,no_CRG,random_history_mask,0.0,0.42648202180862427,0.5559659947063652,3,8,student_concept_state_buffers
assist_17,14115,no_CRG,original,1.0,0.5537389516830444,0.591061909635747,59,,student_concept_state_buffers
assist_17,14115,no_CRG,target_concept_mask,1.0,0.5537389516830444,0.591061909635747,59,59,student_concept_state_buffers
assist_17,14115,no_CRG,random_history_mask,1.0,0.5537389516830444,0.591061909635747,59,65,student_concept_state_buffers
assist_17,14276,no_CRG,original,0.0,0.5322589874267578,0.7598405281798395,62,,student_concept_state_buffers
assist_17,14276,no_CRG,target_concept_mask,0.0,0.5322589874267578,0.7598405281798395,62,62,student_concept_state_buffers
assist_17,14276,no_CRG,random_history_mask,0.0,0.5322589874267578,0.7598405281798395,62,44,student_concept_state_buffers
assist_17,14438,no_CRG,original,0.0,0.25188758969306946,0.2902020311397439,13,,student_concept_state_buffers
assist_17,14438,no_CRG,target_concept_mask,0.0,0.25188758969306946,0.2902020311397439,13,13,student_concept_state_buffers
assist_17,14438,no_CRG,random_history_mask,0.0,0.25188758969306946,0.2902020311397439,13,74,student_concept_state_buffers
assist_17,14610,no_CRG,original,1.0,0.6139562129974365,0.4878316677144054,56,,student_concept_state_buffers
assist_17,14610,no_CRG,target_concept_mask,1.0,0.6139562129974365,0.4878316677144054,56,56,student_concept_state_buffers
assist_17,14610,no_CRG,random_history_mask,1.0,0.6139562129974365,0.4878316677144054,56,23,student_concept_state_buffers
assist_17,14656,no_CRG,original,0.0,0.22311945259571075,0.2524686760774405,66,,student_concept_state_buffers
