dataset,case_id,learner_rank,support_col_index,support_slot_id,support_valid_mask,global_support_prob,posterior_prob,posterior_minus_global,gate_alpha,learner_id,mapped_student_id,eval_row_id,candidate_type,query_item_id,query_concept_id,support_concept_id,query_mastery,query_recent_mastery,support_mastery,support_recent_mastery,support_count,pred_global,pred_full,true_label,support_identical_check_passed,mean_pairwise_l1,mean_pairwise_js
nips34,nips34_Q8_S96,2,91,90,True,3.2349191479730456e-09,4.465295062431361e-09,1.2303759144583155e-09,0.09588467329740524,63,48,1528,same_query_concept_slot,183,8,56,-0.1859186589717865,-0.2391371726989746,0.37009117007255554,0.7441906929016113,2.0,0.2974855303764343,0.5131269097328186,0.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,2,92,91,True,2.963375255657351e-09,3.495796842547952e-09,5.324215868906007e-10,0.09588467329740524,63,48,1528,same_query_concept_slot,183,8,17,-0.1859186589717865,-0.2391371726989746,0.9414645433425903,1.2629092931747437,10.0,0.2974855303764343,0.5131269097328186,0.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,2,93,92,True,2.5126344878509866e-09,3.1069854309177262e-09,5.943509430667396e-10,0.09588467329740524,63,48,1528,same_query_concept_slot,183,8,23,-0.1859186589717865,-0.2391371726989746,0.0,0.0,0.0,0.2974855303764343,0.5131269097328186,0.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,2,94,93,True,2.312095351553066e-09,2.903849930793968e-09,5.91754579240902e-10,0.09588467329740524,63,48,1528,same_query_concept_slot,183,8,46,-0.1859186589717865,-0.2391371726989746,0.0,0.0,0.0,0.2974855303764343,0.5131269097328186,0.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,2,95,94,True,1.4303130577307313e-09,1.0165610160657301e-09,-4.137520416650012e-10,0.09588467329740524,63,48,1528,same_query_concept_slot,183,8,61,-0.1859186589717865,-0.2391371726989746,0.19567862153053284,0.45512011647224426,1.0,0.2974855303764343,0.5131269097328186,0.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,2,96,95,True,3.551683033678192e-10,2.2352625504211573e-09,1.880094247053338e-09,0.09588467329740524,63,48,1528,same_query_concept_slot,183,8,18,-0.1859186589717865,-0.2391371726989746,0.38897505402565,0.7760262489318848,2.0,0.2974855303764343,0.5131269097328186,0.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,1,0,True,0.15718198955987822,0.2007782824351286,0.04359629287525038,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,58,-0.1859186589717865,-0.2391371726989746,-0.40559059381484985,-0.044818565249443054,47.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,2,1,True,0.03108218241727504,0.01765921639850062,-0.013422966018774421,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,59,-0.1859186589717865,-0.2391371726989746,0.5313423275947571,-0.23632359504699707,30.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,3,2,True,0.02639481179122069,0.018874752496247618,-0.007520059294973073,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,57,-0.1859186589717865,-0.2391371726989746,-0.8244122266769409,-0.8447986841201782,10.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,4,3,True,0.01483860298845007,0.005518394297149587,-0.009320208691300482,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,35,-0.1859186589717865,-0.2391371726989746,1.3498258590698242,1.489377498626709,13.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,5,4,True,0.012499999902597238,0.004327760367047626,-0.008172239535549613,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,8,-0.1859186589717865,-0.2391371726989746,-0.1859186589717865,-0.2391371726989746,87.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,6,5,True,0.003862768091146436,0.0013505750715872447,-0.0025121930195591913,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,1,-0.1859186589717865,-0.2391371726989746,0.020632416009902954,-0.2744305431842804,102.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,7,6,True,0.003336506820004334,0.0012082536211720089,-0.002128253198832325,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,2,-0.1859186589717865,-0.2391371726989746,1.2723159790039062,1.4945365190505981,11.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,8,7,True,0.0008031240249335863,0.0002827038873092582,-0.0005204201376243281,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,0,-0.1859186589717865,-0.2391371726989746,0.5426735877990723,0.24269966781139374,138.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,9,8,True,2.955442268237221e-09,1.1723470604339085e-09,-1.7830952078033124e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,20,-0.1859186589717865,-0.2391371726989746,0.0,0.0,0.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,10,9,True,8.576860138426963e-10,2.348190657118869e-09,1.4905046432761729e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,14,-0.1859186589717865,-0.2391371726989746,1.4357773065567017,1.5504417419433594,19.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,11,10,True,5.533604004893691e-10,1.2199645240166948e-09,6.666041235273257e-10,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,4,-0.1859186589717865,-0.2391371726989746,0.35669970512390137,0.7213606834411621,2.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,12,11,True,2.714637064595607e-10,2.4133956070061638e-09,2.141931900546603e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,54,-0.1859186589717865,-0.2391371726989746,0.18996384739875793,0.443327397108078,1.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,13,12,True,1.285398980284074e-10,2.95811585366608e-09,2.8295759556376722e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,45,-0.1859186589717865,-0.2391371726989746,0.0,0.0,0.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,14,13,True,1.0770784020054451e-10,3.2311128008969724e-09,3.1234049606964277e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,74,-0.1859186589717865,-0.2391371726989746,1.1266733407974243,1.4267569780349731,9.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,15,14,True,9.297915698421926e-11,1.44059580602687e-09,1.3476166490426508e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,60,-0.1859186589717865,-0.2391371726989746,0.0,0.0,0.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,16,15,True,9.279507507201995e-11,2.4746550464695715e-09,2.3818599713975514e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,38,-0.1859186589717865,-0.2391371726989746,1.1560909748077393,1.508582592010498,8.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,17,16,True,8.998090956863865e-11,3.0866676842624886e-09,2.99668677469385e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,16,-0.1859186589717865,-0.2391371726989746,1.1560909748077393,1.508582592010498,8.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,18,17,True,5.1451987335473234e-11,3.301943250620452e-09,3.250491263284979e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,33,-0.1859186589717865,-0.2391371726989746,0.37009117007255554,0.7441906929016113,2.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,19,18,True,4.846455418579645e-11,3.3333039411617365e-09,3.28483938697594e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,56,-0.1859186589717865,-0.2391371726989746,0.37009117007255554,0.7441906929016113,2.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,20,19,True,4.816753483898007e-11,2.814954820929471e-09,2.766787286090491e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,17,-0.1859186589717865,-0.2391371726989746,0.9414645433425903,1.2629092931747437,10.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,21,20,True,4.6921968717025316e-11,2.768924754162508e-09,2.7220027854454825e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,46,-0.1859186589717865,-0.2391371726989746,0.0,0.0,0.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,22,21,True,4.259218575541842e-11,2.960294555240686e-09,2.917702369485268e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,23,-0.1859186589717865,-0.2391371726989746,0.0,0.0,0.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,23,22,True,2.2401779575352917e-11,9.813689460228325e-10,9.589671664474796e-10,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,61,-0.1859186589717865,-0.2391371726989746,0.19567862153053284,0.45512011647224426,1.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,24,23,True,2.603939791109263e-12,3.0331267369958692e-09,3.03052279720476e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,9,-0.1859186589717865,-0.2391371726989746,2.0,1.694718599319458,34.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,25,24,True,0.14221867596225923,0.19027764318663792,0.04805896722437869,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,58,-0.1859186589717865,-0.2391371726989746,-0.40559059381484985,-0.044818565249443054,47.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,26,25,True,0.033738046118906365,0.020421198667121134,-0.01331684745178523,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,59,-0.1859186589717865,-0.2391371726989746,0.5313423275947571,-0.23632359504699707,30.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,27,26,True,0.029607110916234976,0.022670612676560002,-0.006936498239674974,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,57,-0.1859186589717865,-0.2391371726989746,-0.8244122266769409,-0.8447986841201782,10.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,28,27,True,0.019229040976100748,0.0074488037951086425,-0.011780237180992106,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,35,-0.1859186589717865,-0.2391371726989746,1.3498258590698242,1.489377498626709,13.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,29,28,True,0.012500000833919792,0.004496680389108326,-0.008003320444811467,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,8,-0.1859186589717865,-0.2391371726989746,-0.1859186589717865,-0.2391371726989746,87.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,30,29,True,0.0067345000206507355,0.002446881861214151,-0.004287618159436585,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,1,-0.1859186589717865,-0.2391371726989746,0.020632416009902954,-0.2744305431842804,102.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,31,30,True,0.004862261825727368,0.0018318769705699554,-0.0030303848551574124,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,2,-0.1859186589717865,-0.2391371726989746,1.2723159790039062,1.4945365190505981,11.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,32,31,True,0.0011101613966272043,0.0004061580819090049,-0.0007040033147181993,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,0,-0.1859186589717865,-0.2391371726989746,0.5426735877990723,0.24269966781139374,138.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,33,32,True,1.0455199846206271e-07,4.334780179971848e-08,-6.120419666234424e-08,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,20,-0.1859186589717865,-0.2391371726989746,0.0,0.0,0.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,34,33,True,2.6641198864134328e-08,2.6677500008308462e-08,3.630114417413419e-11,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,14,-0.1859186589717865,-0.2391371726989746,1.4357773065567017,1.5504417419433594,19.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,35,34,True,2.4866787175740624e-08,1.2836825300633344e-08,-1.202996187510728e-08,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,4,-0.1859186589717865,-0.2391371726989746,0.35669970512390137,0.7213606834411621,2.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,36,35,True,1.2852384642428165e-08,1.3213099408247367e-08,3.6071476581920216e-10,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,54,-0.1859186589717865,-0.2391371726989746,0.18996384739875793,0.443327397108078,1.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,37,36,True,6.119820067272455e-09,6.44435456454052e-09,3.245344972680649e-10,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,38,-0.1859186589717865,-0.2391371726989746,1.1560909748077393,1.508582592010498,8.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,38,37,True,5.738444700202905e-09,7.439452305880956e-09,1.7010076056780512e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,16,-0.1859186589717865,-0.2391371726989746,1.1560909748077393,1.508582592010498,8.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,39,38,True,5.503933628300813e-09,7.444249801419169e-09,1.940316173118356e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,74,-0.1859186589717865,-0.2391371726989746,1.1266733407974243,1.4267569780349731,9.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,40,39,True,5.077933069813756e-09,6.32764526041986e-09,1.249712190606104e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,45,-0.1859186589717865,-0.2391371726989746,0.0,0.0,0.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,41,40,True,4.814058820022727e-09,2.9569419038877527e-09,-1.8571169161349744e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,60,-0.1859186589717865,-0.2391371726989746,0.0,0.0,0.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,42,41,True,3.2663511153991205e-09,4.507206868078856e-09,1.2408557526797356e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,33,-0.1859186589717865,-0.2391371726989746,0.37009117007255554,0.7441906929016113,2.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,43,42,True,3.1284774060810517e-09,4.354757709897304e-09,1.2262803038162525e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,56,-0.1859186589717865,-0.2391371726989746,0.37009117007255554,0.7441906929016113,2.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,44,43,True,2.8462194177316536e-09,3.385884989640441e-09,5.396655719087875e-10,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,17,-0.1859186589717865,-0.2391371726989746,0.9414645433425903,1.2629092931747437,10.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,45,44,True,2.4032619792850963e-09,3.1174095365151033e-09,7.14147557230007e-10,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,23,-0.1859186589717865,-0.2391371726989746,0.0,0.0,0.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,46,45,True,2.2438195236678923e-09,2.9283174689012864e-09,6.844979452333941e-10,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,46,-0.1859186589717865,-0.2391371726989746,0.0,0.0,0.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,47,46,True,1.3699224776767125e-09,1.0251263863511392e-09,-3.447960913255733e-10,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,61,-0.1859186589717865,-0.2391371726989746,0.19567862153053284,0.45512011647224426,1.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,48,47,True,3.460160412941394e-10,2.2540965950868392e-09,1.9080805537926997e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,18,-0.1859186589717865,-0.2391371726989746,0.38897505402565,0.7760262489318848,2.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,49,48,True,0.15130154445139732,0.19600918089083766,0.04470763643944034,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,58,-0.1859186589717865,-0.2391371726989746,-0.40559059381484985,-0.044818565249443054,47.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,50,49,True,0.033110059046384595,0.019078268822236885,-0.01403179022414771,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,59,-0.1859186589717865,-0.2391371726989746,0.5313423275947571,-0.23632359504699707,30.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,51,50,True,0.03054910642617848,0.022155432988985715,-0.008393673437192765,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,57,-0.1859186589717865,-0.2391371726989746,-0.8244122266769409,-0.8447986841201782,10.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,52,51,True,0.01476951282482011,0.005570635903517959,-0.00919887692130215,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,35,-0.1859186589717865,-0.2391371726989746,1.3498258590698242,1.489377498626709,13.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,53,52,True,0.012499999902597238,0.004389168515482541,-0.008110831387114697,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,8,-0.1859186589717865,-0.2391371726989746,-0.1859186589717865,-0.2391371726989746,87.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,54,53,True,0.003806038906107548,0.0013496220958016626,-0.0024564168103058852,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,1,-0.1859186589717865,-0.2391371726989746,0.020632416009902954,-0.2744305431842804,102.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,55,54,True,0.0031749435445635383,0.001166060752142981,-0.002008882792420557,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,2,-0.1859186589717865,-0.2391371726989746,1.2723159790039062,1.4945365190505981,11.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,56,55,True,0.0007887878858295612,0.00028159715599364847,-0.0005071907298359127,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,0,-0.1859186589717865,-0.2391371726989746,0.5426735877990723,0.24269966781139374,138.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,57,56,True,2.659256088270768e-09,1.0698255178105004e-09,-1.5894305704602677e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,20,-0.1859186589717865,-0.2391371726989746,0.0,0.0,0.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,58,57,True,8.119791876679945e-10,2.381510891218643e-09,1.5695317035506486e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,14,-0.1859186589717865,-0.2391371726989746,1.4357773065567017,1.5504417419433594,19.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,59,58,True,5.1359376696197e-10,1.2372755647993538e-09,7.236817978373838e-10,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,4,-0.1859186589717865,-0.2391371726989746,0.35669970512390137,0.7213606834411621,2.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,60,59,True,2.651722947663883e-10,2.4476408788923024e-09,2.182468584125914e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,54,-0.1859186589717865,-0.2391371726989746,0.18996384739875793,0.443327397108078,1.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,61,60,True,1.2793456281575547e-10,3.0000907199788e-09,2.8721561571630443e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,45,-0.1859186589717865,-0.2391371726989746,0.0,0.0,0.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,62,61,True,1.0775966679793668e-10,3.2769614572291155e-09,3.1692017904311787e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,74,-0.1859186589717865,-0.2391371726989746,1.1266733407974243,1.4267569780349731,9.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,63,62,True,9.686284193631438e-11,2.509769844993109e-09,2.4129070030567946e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,38,-0.1859186589717865,-0.2391371726989746,1.1560909748077393,1.508582592010498,8.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,64,63,True,8.774410859721742e-11,1.4610374535665993e-09,1.373293344969382e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,60,-0.1859186589717865,-0.2391371726989746,0.0,0.0,0.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,65,64,True,8.597463518072518e-11,3.1304668689748177e-09,3.0444922337940925e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,16,-0.1859186589717865,-0.2391371726989746,1.1560909748077393,1.508582592010498,8.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,66,65,True,5.0731667714549014e-11,3.348797324882662e-09,3.2980656571681133e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,33,-0.1859186589717865,-0.2391371726989746,0.37009117007255554,0.7441906929016113,2.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,67,66,True,4.7937507041838705e-11,3.3806029927940556e-09,3.332665485752217e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,56,-0.1859186589717865,-0.2391371726989746,0.37009117007255554,0.7441906929016113,2.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,68,67,True,4.770428041468023e-11,2.8548986453238336e-09,2.8071943649091532e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,17,-0.1859186589717865,-0.2391371726989746,0.9414645433425903,1.2629092931747437,10.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,69,68,True,4.4838218924969306e-11,2.808215323355842e-09,2.7633771044308727e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,46,-0.1859186589717865,-0.2391371726989746,0.0,0.0,0.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,70,69,True,4.155876243197358e-11,3.002300285752231e-09,2.960741523320257e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,23,-0.1859186589717865,-0.2391371726989746,0.0,0.0,0.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,71,70,True,2.1944123103583013e-11,9.952944728523705e-10,9.733503497487874e-10,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,61,-0.1859186589717865,-0.2391371726989746,0.19567862153053284,0.45512011647224426,1.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,72,71,True,2.570434475292858e-12,3.0761667512349434e-09,3.0735963167596506e-09,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,9,-0.1859186589717865,-0.2391371726989746,2.0,1.694718599319458,34.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,73,72,True,0.14567112592091402,0.19326849983127442,0.0475973739103604,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,58,-0.1859186589717865,-0.2391371726989746,-0.40559059381484985,-0.044818565249443054,47.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,74,73,True,0.0322858795647466,0.019378961204340687,-0.012906918360405913,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,59,-0.1859186589717865,-0.2391371726989746,0.5313423275947571,-0.23632359504699707,30.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
nips34,nips34_Q8_S96,3,75,74,True,0.027342406412355722,0.02076158401573508,-0.006580822396620643,0.10180690884590149,63,48,1539,same_query_concept_slot,332,8,57,-0.1859186589717865,-0.2391371726989746,-0.8244122266769409,-0.8447986841201782,10.0,0.3552640378475189,0.6752002239227295,1.0,True,0.05240123385229797,0.001421183979343547
