raw_row_id,stu_id,exer_id,cpt_seq,label,eval_row_id,mapped_student_id,mapped_exercise_id,q_count,label_eval,full_prob,full_logit,full_pred,full_abs_error,no_A_prob,no_A_pred,no_A_abs_error,a_gain,a_rescue,no_E_prob,no_E_pred,no_E_abs_error,e_gain,e_rescue,selection_score,detail_pos,full_logit_detail,query_row_posterior_kl,query_row_posterior_delta_abs,query_row_personal_message_delta,query_row_global_readout_delta,roadmap_macro_logit,roadmap_item_logit,roadmap_sequence_logit,tutor_local_navigation_logit,tutor_route_mastery_logit,tutor_route_recent_logit,tutor_student_readiness_logit,tutor_gap_penalty_logit
36342,1643,15296,13,1,35537,1482,15098,1,1.0,0.879219,1.9850546,1,0.12078100442886353,0.5147276,1,0.4852724075317383,0.36449140310287476,False,0.43203884,0,0.5679611563682556,0.4471801519393921,True,0.4735567218065262,721.0,1.985054612159729,0.07231409847736359,0.08477415144443512,0.0009372938657179475,0.004661704413592815,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,-0.08788672089576721,0.0,0.0,3.778933751164004e-05,0.0
17111,596,904,42,0,16884,555,903,1,0.0,0.2745359,-0.9717296,0,0.2745358943939209,0.6350818,1,0.6350818276405334,0.36054593324661255,True,0.7255719,1,0.725571870803833,0.4510359764099121,True,0.4727998995780945,500.0,-0.971729576587677,0.06886047124862671,0.08392138034105301,0.0009554334683343768,0.00465427478775382,0.20446795225143433,0.0,0.013171108439564705,-1.5037957429885864,0.0,0.0,0.0015873241936787963,0.0
34914,1508,7091,59,1,34179,1361,7056,1,1.0,0.83643466,1.631936,1,0.16356533765792847,0.518055,1,0.4819449782371521,0.31837964057922363,False,0.3907125,0,0.6092875003814697,0.44572216272354126,True,0.4708152025938034,387.0,1.631935954093933,0.08393999189138412,0.09417983889579773,0.0009792149066925049,0.004697990603744984,0.21462328732013702,0.0,0.01383825484663248,0.12673461437225342,0.0,0.0,-0.002873210236430168,0.0
29200,1112,7516,44,1,28671,1028,7476,1,1.0,0.65633905,0.647022,1,0.34366095066070557,0.3375609,0,0.6624391078948975,0.3187781572341919,True,0.20545827,0,0.7945417314767838,0.4508807808160782,True,0.470570952296257,1023.0,0.647022008895874,0.06756800413131714,0.08334168791770935,0.0009539414313621819,0.004551129415631294,0.11600907146930695,-0.03237522765994072,0.022206882014870644,-0.36316442489624023,0.0,0.0,0.008302431553602219,0.0
7543,315,10562,"32,33",0,7398,282,10481,2,0.0,0.32960626,-0.7099664,0,0.3296062648296356,0.8291335,1,0.8291335105895996,0.499527245759964,True,0.7792935,1,0.7792934775352478,0.4496872127056122,True,0.4697990247607231,230.0,-0.7099664211273193,0.07549379765987396,0.08748462796211243,0.000964690581895411,0.004368380177766085,0.48457473516464233,0.05433931201696396,0.006642318330705166,-1.2515313625335693,0.0,0.0,0.0005825373809784651,0.0
33643,1402,2669,52,1,32955,1269,2659,1,1.0,0.8510991,1.7432475,1,0.14890092611312866,0.39678264,0,0.603217363357544,0.4543164372444153,True,0.4075005,0,0.5924994945526123,0.44359856843948364,True,0.4691315406560898,187.0,1.7432475090026855,0.07231107354164124,0.08687695860862732,0.0009557968587614596,0.004856537561863661,0.1531190127134323,0.0,0.02130289375782013,-0.43719959259033203,0.0,0.0,0.04391636326909065,0.0
39299,1900,14416,97,1,38320,1691,14271,1,1.0,0.5786975,0.31742877,1,0.4213024973869324,0.39503404,0,0.6049659550189972,0.18366345763206482,True,0.12794393,0,0.8720560669898987,0.4507535696029663,True,0.46811449468135835,432.0,0.3174287676811218,0.07069870829582214,0.0885387659072876,0.0009934463305398822,0.004672253970056772,0.31996697187423706,0.0,0.014768657274544239,-0.48222148418426514,0.0,0.0,-0.002237822161987424,0.0
32630,1333,228,80,1,31970,1208,228,1,1.0,0.63686854,0.56179833,1,0.36313146352767944,0.27681533,0,0.7231846749782562,0.3600532114505768,True,0.18803188,0,0.8119681179523468,0.44883665442466736,True,0.46794271051883696,226.0,0.5617983341217041,0.06292121112346649,0.0827665701508522,0.000962170772254467,0.0047469837591052055,0.11546844244003296,-0.03757413104176521,0.017532188445329666,-1.510697603225708,0.0,0.0,0.003247479209676385,0.0
23348,755,15219,12,1,23054,709,15028,1,1.0,0.7853471,1.2971032,1,0.2146528959274292,0.39612603,0,0.6038739681243896,0.38922107219696045,True,0.3419673,0,0.6580326855182648,0.44337978959083557,True,0.4669402027130127,526.0,1.2971031665802002,0.06568413972854614,0.07806195318698883,0.0008987047476693988,0.0044948323629796505,-0.33821532130241394,-0.06392805278301239,-0.00914041232317686,-0.3216657340526581,0.0,0.0,-0.0016004563076421618,0.0
8723,402,7395,97,1,8547,364,7357,1,1.0,0.7609236,1.1577499,1,0.2390763759613037,0.4704357,0,0.5295642912387848,0.2904879152774811,True,0.3168421,0,0.68315789103508,0.44408151507377625,True,0.46690922379493716,355.0,1.157749891281128,0.061906248331069946,0.0818159431219101,0.0009449436911381781,0.00444877240806818,0.31996697187423706,0.0,0.014768657274544239,-0.4170542359352112,0.0,0.0,-0.003263623220846057,0.0
50468,2472,12584,13,0,49019,2159,12472,1,0.0,0.26195094,-1.0358531,0,0.26195093989372253,0.6319999,1,0.6319999098777771,0.37004896998405457,True,0.7054489,1,0.7054489254951477,0.44349798560142517,True,0.4656394574046135,891.0,-1.0358531475067139,0.06248331442475319,0.07959713786840439,0.0009304691920988262,0.00467988895252347,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,-1.1954330205917358,0.0,0.0,-0.000764291500672698,0.0
50629,2474,236,81,1,49180,2161,236,1,1.0,0.62274224,0.501204,1,0.377257764339447,0.68962497,1,0.31037503480911255,-0.06688272953033447,False,0.17587866,0,0.8241213411092758,0.4468635767698288,True,0.46554584383964537,28.0,0.5012040138244629,0.06337235867977142,0.07970108091831207,0.0009304739651270211,0.004354481119662523,0.10735255479812622,0.0,0.007805482484400272,-0.16477470099925995,0.0,0.0,0.00019070814596489072,0.0
40504,2008,5666,97,1,39483,1787,5640,1,1.0,0.5843345,0.34059286,1,0.41566550731658936,0.31723234,0,0.6827676594257355,0.2671021521091461,True,0.13662542,0,0.8633745759725571,0.4477090686559677,True,0.46523910343647,571.0,0.3405928611755371,0.07228483259677887,0.08860623836517334,0.0009932828834280372,0.0046765427105128765,0.31996697187423706,0.0,0.014768657274544239,-0.9762841463088989,0.0,0.0,-0.005019668024033308,0.0
30360,1221,1342,80,1,29734,1106,1337,1,1.0,0.8166469,1.4937928,1,0.18335312604904175,0.61126584,1,0.3887341618537903,0.20538103580474854,False,0.3773183,0,0.6226817071437836,0.4393285810947418,True,0.4638279873132706,38.0,1.4937927722930908,0.0661398321390152,0.0820954442024231,0.0009315940551459789,0.0047149513848125935,0.11546844244003296,-0.03757413104176521,0.017532188445329666,-0.14265130460262299,0.0,0.0,0.00062243064166978,0.0
24592,810,634,48,1,24268,762,633,1,1.0,0.8730736,1.928412,1,0.12692642211914062,0.441936,0,0.5580640137195587,0.4311375916004181,True,0.4355142,0,0.5644857883453369,0.4375593662261963,True,0.4637515735626221,716.0,1.9284119606018066,0.07239529490470886,0.0885491669178009,0.0009831456700339913,0.0042761280201375484,0.0038088858127593994,-0.05225143954157829,-0.006445647217333317,0.5738949775695801,0.0,0.0,-0.0014370611170306802,0.0
32881,1364,2938,38,1,32211,1236,2927,1,1.0,0.71337724,0.9118435,1,0.2866227626800537,0.37078682,0,0.6292131841182709,0.34259042143821716,True,0.2713552,0,0.7286447882652283,0.44202202558517456,True,0.4634233427047729,467.0,0.911843478679657,0.06292121112346649,0.0827665701508522,0.000962170772254467,0.0047469837591052055,0.15489284694194794,0.0,0.010898430831730366,-0.3833606243133545,0.0,0.0,-0.004216778092086315,0.0
36972,1668,604,"45,58",1,36143,1506,603,2,1.0,0.7802461,1.267101,1,0.2197539210319519,0.38101205,0,0.6189879477024078,0.39923402667045593,True,0.34081978,0,0.659180223941803,0.4394263029098511,True,0.4628336852788925,303.0,1.2671010494232178,0.06864206492900848,0.08536732196807861,0.0009828265756368637,0.0046773310750722885,0.307030588388443,0.021055102348327637,0.019583767279982567,-0.11022473126649857,0.0,0.0,0.00867584627121687,0.0
44942,2418,8720,"12,13",0,43512,2105,8661,2,0.0,0.1649368,-1.621945,0,0.16493679583072662,0.47426555,0,0.47426554560661316,0.30932874977588654,False,0.60217685,1,0.6021768450737,0.4372400492429733,True,0.4622919453680515,504.0,-1.6219450235366821,0.060915473848581314,0.07779769599437714,0.000925813801586628,0.004350275732576847,-0.30242225527763367,-0.061047907918691635,0.0073397536762058735,-1.7362866401672363,0.0,0.0,0.0023316768929362297,0.0
48471,2453,904,42,0,47028,2140,903,1,0.0,0.21096207,-1.3191361,0,0.21096207201480865,0.5500718,1,0.5500717759132385,0.33910970389842987,True,0.6493147,1,0.6493147015571594,0.43835262954235077,True,0.46202376738190654,948.0,-1.319136142730713,0.06532730162143707,0.0823780968785286,0.0009529517847113311,0.004645715467631817,0.20446795225143433,0.0,0.013171108439564705,-1.9569810628890991,0.0,0.0,-0.0013526675757020712,0.0
45859,2428,9233,13,1,44426,2115,9172,1,1.0,0.67531425,0.7323204,1,0.3246857523918152,0.44134912,0,0.5586508810520172,0.23396512866020203,True,0.23689957,0,0.7631004303693771,0.43841467797756195,True,0.4586741054058075,394.0,0.7323204278945923,0.06545133888721466,0.08283867686986923,0.0009573831921443343,0.004608755465596914,-0.26662909984588623,-0.05816776677966118,0.02381991222500801,-1.1994179487228394,0.0,0.0,0.0003881677985191345,0.0
18226,603,13386,9,0,17996,562,13264,1,0.0,0.24896784,-1.1041247,0,0.24896784126758575,0.60083693,1,0.6008369326591492,0.3518690913915634,True,0.68488663,1,0.684886634349823,0.43591879308223724,True,0.45844975784420966,588.0,-1.104124665260315,0.0684746578335762,0.0841505229473114,0.0009557458688504994,0.00469803623855114,0.38562601804733276,0.0337739959359169,0.024656817317008972,-1.6951076984405518,0.0,0.0,0.0020884829573333263,0.0
